pack,pos,number,name,subtitle,rarity,type,aspects,variant,normalNumber,foilLook,hyperspaceLook,confidence,note
2,10,124,Protectorate Fighter,,Common,Unit,Command,Normal,124,0,0,high,124/264 read
2,11,189,Emperor's Messenger,,Common,Unit,Cunning/Villainy,Normal,189,0,0,high,189/264 read
2,12,760,Grassroots Resistance,,Common,Event,Heroism,Hyperspace Foil,258,1,1,high,bare 760 read foil slot
2,13,46,Scion Shuttle,At Morgan's Bidding,Uncommon,Unit,Vigilance/Villainy,Normal,46,0,0,high,46/264 read
2,14,113,Mandalorian Flagship,Captured from the Empire,Uncommon,Unit,Command/Heroism,Normal,113,0,0,high,113/264 read
2,15,162,Rash Action,,Uncommon,Event,Aggression/Heroism,Normal,162,0,0,high,162/264 read
2,16,151,Operation Cinder,,Rare,Event,Aggression/Villainy,Normal,151,0,0,high,151/264 read
3,1,272,Moff Gideon,Indomitable Warlord,Common,Leader,Command/Villainy,Hyperspace,8,0,1,high,bordered leader frame confirms Normal; identity via unique subtitle; #8; variant corrected via 2026-07-12 number-first re-read (read 272)
3,2,26,Freetown,,Common,Base,Cunning,Normal,26,0,0,high,26/264 read (rotated)
3,3,78,B-Wing Rearguard,,Common,Unit,Vigilance,Normal,78,0,0,high,78/264 read
3,4,174,StarFortress Heavy Bomber,,Common,Unit,Aggression,Normal,174,0,0,high,174/264 read
3,5,237,Mouse Droid,,Common,Unit,Villainy,Normal,237,0,0,high,237/264 read
3,6,87,Cybernetic Enhancements,,Common,Upgrade,Vigilance,Normal,87,0,0,high,87/264 read
3,7,428,Alamite Hunter,,Common,Unit,Aggression,Hyperspace,164,0,1,high,"bare 428 read, HS common slot"
3,8,116,Ant Droid,,Common,Unit,Command,Normal,116,0,0,high,116/264 read
3,9,227,Heightened Awareness,,Common,Upgrade,Cunning,Normal,227,0,0,high,227/264 read
3,10,111,Children of the Watch,,Common,Unit,Command/Heroism,Normal,111,0,0,high,111/264 read
3,11,263,The Way of the Mand'alor,,Common,Upgrade,,Normal,263,0,0,high,263/264 read
3,12,734,Full of Surprises,,Common,Event,Cunning,Hyperspace Foil,232,1,1,high,bare 734 read foil slot
3,13,74,Mos Eisley Modifier,,Uncommon,Unit,Vigilance,Normal,74,0,0,high,74/264 read
3,14,139,Hold Them Off,,Uncommon,Event,Command,Normal,139,0,0,high,139/264 read
3,15,236,Far Far Away,,Uncommon,Event,Cunning,Normal,236,0,0,high,236/264 read
3,16,63,Bo-Katan's Gauntlet,Reinforce from Above,Rare,Unit,Vigilance/Heroism,Normal,63,0,0,high,63/264 read
4,1,11,Cad Bane,Still Faster than You,Common,Leader,Aggression/Villainy,Normal,11,0,0,high,11/264 read
4,2,21,Emperor's Throne Room,,Common,Base,Command,Normal,21,0,0,high,21/264 read
4,3,164,Alamite Hunter,,Common,Unit,Aggression,Normal,164,0,0,high,164/264 read
4,4,80,Covert Believers,,Common,Unit,Vigilance,Normal,80,0,0,high,80/264 read
4,5,244,Remnant Trooper Corps,,Common,Unit,Villainy,Normal,244,0,0,high,244/264 read
4,6,145,Praetorian Elite,,Common,Unit,Aggression/Villainy,Normal,145,0,0,high,145/264 read
4,7,360,Forest Patroller,,Common,Unit,Command/Villainy,Hyperspace,96,0,1,high,"bare 360 read rotated crop, borderless art, HS common slot"
4,8,234,Masterstroke,,Common,Event,Cunning,Normal,234,0,0,high,234/264 read
4,9,95,Remnant Interceptor,,Common,Unit,Command/Villainy,Normal,95,0,0,high,95/264 read
4,10,218,Ferry Droid,,Common,Unit,Cunning,Normal,218,0,0,high,218/264 read
4,11,120,Warrior of Clan Kryze,,Common,Unit,Command,Normal,120,0,0,high,120/264 read
4,12,667,Clan Vizsla Soldier,,Common,Unit,Aggression,Hyperspace Foil,165,1,1,high,"bare 667 read (borderless foil art), matches ref Clan Vizsla Soldier HSF; canonicalized to pos12 foil slot (first pass had it at pos13)"
4,13,187,Reckoning,,Uncommon,Event,Aggression,Normal,187,0,0,high,187/264 read; moved from pos12 to pos13 in canonical order (foil canonicalized to pos12)
4,14,68,Domesticated Loth-Cat,,Uncommon,Unit,Vigilance,Normal,68,0,0,high,68/264 read
4,15,328,The Armorer,Secrecy is Our Survival,Uncommon,Unit,Vigilance/Heroism,Hyperspace,64,0,1,high,"bare 328 read rotated crop, borderless art, UC3 upgraded to HS"
4,16,36,Rukh,From the Shadows,Rare,Unit,Command/Cunning/Villainy,Normal,36,0,0,high,36/264 read
5,1,10,Bo-Katan Kryze,Reclaiming Mandalore,Rare,Leader,Command/Heroism,Normal,10,0,0,high,10/264 read
5,2,26,Freetown,,Common,Base,Cunning,Normal,26,0,0,high,"26/264 read, digit could be 6 or 8 but name/art confirms Freetown=26"
5,3,48,Imperial Armored Commando,,Common,Unit,Vigilance/Villainy,Normal,48,0,0,high,48/264 read
5,4,167,Flarestar Attack Shuttle,,Common,Unit,Aggression,Normal,167,0,0,high,167/264 read
5,5,246,Exploit Advantage,,Common,Event,Villainy,Normal,246,0,0,high,246/264 read
5,6,89,Perseverance,,Common,Event,Vigilance,Normal,89,0,0,high,89/264 read
5,7,496,Full of Surprises,,Common,Event,Cunning,Hyperspace,232,0,1,high,"bare number confirmed on re-crop (no /264); middle digit blurry but identity=Full of Surprises forces 496 (486 is Unsanctioned Patrol, a different card); HS common slot"
5,8,252,N5 Sentry Droid,,Common,Unit,Heroism,Normal,252,0,0,high,252/264 read
5,9,190,Peridea Bandit,,Common,Unit,Cunning/Villainy,Normal,190,0,0,high,190/264 read
5,10,106,Pathfinder Sergeant,,Common,Unit,Command/Heroism,Normal,106,0,0,high,106/264 read
5,11,232,Full of Surprises,,Common,Event,Cunning,Normal,232,0,0,high,232/264 read clearly
5,12,628,Survivors' Langskib,,Common,Unit,Command,Hyperspace Foil,126,1,1,high,"bare 628 clearly read on re-crop (ASH-EN C 628, no /264), foil shimmer visible, matches ref Survivors' Langskib HSF; foil slot"
5,13,210,DDC Defender,,Uncommon,Upgrade,Cunning/Heroism,Normal,210,0,0,high,210/264 read
5,14,125,Stolen Eta Shuttle,,Uncommon,Unit,Command,Normal,125,0,0,high,125/264 read
5,15,194,Snub Fighter Squadron,,Uncommon,Unit,Cunning/Villainy,Normal,194,0,0,high,194/264 read
5,16,247,One Must Destroy to Create,,Rare,Event,Villainy,Normal,247,0,0,high,247/264 read
6,1,8,Moff Gideon,Indomitable Warlord,Common,Leader,Command/Villainy,Normal,8,0,0,high,"read as 9/264 initially but subtitle ""Indomitable Warlord"" only matches ref number 8; corrected"
6,2,284,"Nevarro City, Restored",,Common,Base,Vigilance,Hyperspace,20,0,1,high,"name uniquely matches ref 20 (only normal variant), art is standard full-frame not borderless; variant corrected via 2026-07-12 number-first re-read (read 284)"
6,3,152,Inspired Recruit,,Common,Unit,Aggression/Heroism,Normal,152,0,0,high,152/264 read
6,4,58,Duchess's Protector,,Common,Unit,Vigilance/Heroism,Normal,58,0,0,high,58/264 read
6,5,143,Tempest Lieutenant,,Common,Unit,Aggression/Villainy,Normal,143,0,0,high,143/264 read
6,6,260,Mos Espa Watermonger,,Common,Unit,,Normal,260,0,0,high,"initially misread 280/264, corrected to 260/264 via name match"
6,7,386,Consortium StarViper,,Common,Unit,Command,Hyperspace,122,0,1,high,"bare 386 confirmed on re-crop (ASH-EN C 386, no /264), HS common slot"
6,8,250,Imperial Defector,,Common,Unit,Heroism,Normal,250,0,0,high,250/264 read
6,9,131,Dinosaur Turtle,,Common,Unit,Command,Normal,131,0,0,high,131/264 read
6,10,214,Amnesty Officer,,Common,Unit,Cunning,Normal,214,0,0,high,214/264 read
6,11,98,AT-ST Raider,,Common,Unit,Command/Villainy,Normal,98,0,0,high,98/264 read
6,12,589,Cybernetic Enhancements,,Common,Upgrade,Vigilance,Hyperspace Foil,87,1,1,high,"bare 589 confirmed on re-crop (ASH-EN C 589, no /264), foil slot"
6,13,160,Kachirho Militia,,Uncommon,Unit,Aggression/Heroism,Normal,160,0,0,high,160/264 read
6,14,64,The Armorer,Secrecy is Our Survival,Uncommon,Unit,Vigilance/Heroism,Normal,64,0,0,high,64/264 read
6,15,368,Dathomiri Magicks,,Rare,Event,Command/Villainy,Hyperspace,104,0,1,high,"bare 368 read clearly, matches ref exactly; UC3 slot upgraded to HS rare"
6,16,83,Summa-verminoth,,Legendary,Unit,Vigilance,Normal,83,0,0,medium,"number cut off at photo edge, not directly read; standard bordered frame (not full-art) supports Normal 83/264, only plausible normal-range candidate for this name"
7,1,13,Ezra Bridger,It's Now or Never,Common,Leader,Aggression/Heroism,Normal,13,0,0,high,13/264 read rotated on leader edge
7,2,25,Emperor's Observatory,,Common,Base,Cunning,Normal,25,0,0,high,25/264 read rotated on base edge
7,3,69,Noti Nomad,,Common,Unit,Vigilance,Normal,69,0,0,high,69/264 read
7,4,188,Galvanized Leap,,Common,Event,Aggression,Normal,188,0,0,high,188/264 read
7,5,45,Reanimated Night Trooper,,Common,Unit,Vigilance/Villainy,Normal,45,0,0,high,45/264 read
7,6,173,Shydopp Pirate Skiff,,Common,Unit,Aggression,Normal,173,0,0,high,173/264 read
7,7,435,Pegasus Tri-Wing,,Common,Unit,Aggression,Hyperspace,171,0,1,high,bare 435 no slash hyperspace common slot
7,8,233,Keep Them Talking,,Common,Event,Cunning,Normal,233,0,0,high,233/264 read
7,9,121,Blurrg,,Common,Unit,Command,Normal,121,0,0,high,121/264 read
7,10,254,Gallofree Transport,,Common,Unit,Heroism,Normal,254,0,0,high,254/264 read
7,11,221,Helix Starfighter,,Common,Unit,Cunning,Normal,221,0,0,high,221/264 read
7,12,748,Exploit Advantage,,Common,Event,Villainy,Hyperspace Foil,246,1,0,high,bare 748 no slash zoomed crop confirmed HSF foil slot
7,13,93,Captain Pellaeon,Plotting from the Shadows,Uncommon,Unit,Command/Villainy,Normal,93,0,0,high,93/264 read via zoomed crop rotated text
7,14,41,Outcast,Mercenary Starship,Uncommon,Unit,Aggression/Cunning,Normal,41,0,0,high,41/264 read confirmed via reference identity match
7,15,241,Marrok's Fiend Fighter,Formidable Pursuer,Uncommon,Unit,Villainy,Normal,241,0,0,high,241/264 read
7,16,168,Migs Mayfeld,How About a Toast?,Rare,Unit,Aggression,Normal,168,0,0,low,number not visible card bottom cut off in every crop inferred from unique name plus subtitle match and standard bordered frame
8,1,276,Vane,Quarrelsome Pirate,Rare,Leader,Aggression/Villainy,Hyperspace,12,0,1,high,bare 276 no slash zoomed crop confirmed on rotated leader edge
8,2,23,Ancient Henge,,Common,Base,Aggression,Normal,23,0,0,high,23/264 read rotated on base edge
8,3,81,Nebulon-C Frigate,,Common,Unit,Vigilance,Normal,81,0,0,high,81/264 read
8,4,171,Pegasus Tri-Wing,,Common,Unit,Aggression,Normal,171,0,0,high,171/264 read normal frame
8,5,261,Noti Mobile Pod,,Common,Unit,,Normal,261,0,0,high,261/264 read
8,6,71,Battered Haulcraft,,Common,Unit,Vigilance,Normal,71,0,0,high,71/264 read
8,7,315,Reinforcing Light Cruiser,,Common,Unit,Vigilance/Villainy,Hyperspace,51,0,1,high,bare 315 no slash zoomed crop confirmed hyperspace common slot
8,8,117,Outland Protector,,Common,Unit,Command,Normal,117,0,0,high,117/264 read
8,9,213,Womp Rat,,Common,Unit,Cunning,Normal,213,0,0,high,213/264 read
8,10,262,Faith in the Empire,,Common,Upgrade,,Normal,262,0,0,high,262/264 read upgrade card in common slot
8,11,96,Forest Patroller,,Common,Unit,Command/Villainy,Normal,96,0,0,high,96/264 read zoomed crop confirmed
8,12,735,Keep Them Talking,,Common,Event,Cunning,Hyperspace Foil,233,1,0,high,bare 735 no slash zoomed crop confirmed HSF foil slot
8,13,56,Huyang,Your Aptitude Falls Short,Uncommon,Unit,Vigilance/Heroism,Normal,56,0,0,high,56/264 read
8,14,108,Crix Madine,Strike Team Strategist,Uncommon,Unit,Command/Heroism,Normal,108,0,0,high,108/264 read
8,15,147,The Cyborg Mech,Mysterious Threat,Uncommon,Unit,Aggression/Villainy,Normal,147,0,0,high,147/264 read
8,16,90,Reforge,,Rare,Event,Vigilance,Normal,90,0,0,low,number not visible card bottom cut off in every crop inferred from unique name type and rarity match
9,1,3,Baylan Skoll,Power Beyond Dream,Common,Leader,Vigilance/Villainy,Normal,3,0,0,high,3/264 read rotated zoomed crop confirmed
9,2,24,Dragonsnake Bog,,Common,Base,Aggression,Normal,24,0,0,high,24/264 read rotated zoomed crop confirmed name is Dragonsnake not Dragonshake
9,3,165,Clan Vizsla Soldier,,Common,Unit,Aggression,Normal,165,0,0,high,165/264 read
9,4,92,Foundling Rescue,,Common,Event,Vigilance,Normal,92,0,0,high,92/264 read
9,5,240,Mandalorian Super Commandos,,Common,Unit,Villainy,Normal,240,0,0,high,240/264 read
9,6,154,Honorable Nite Owl,,Common,Unit,Aggression/Heroism,Normal,154,0,0,high,154/264 read
9,7,486,Unsanctioned Patrol,,Common,Unit,Cunning,Hyperspace,222,0,1,medium,bare number no slash read as 480 in wide crop corrected to 486 via reference identity match hyperspace common slot
9,8,222,Unsanctioned Patrol,,Common,Unit,Cunning,Normal,222,0,0,high,222/264 read second copy same name
9,9,140,Stronger Together,,Common,Event,Command,Normal,140,0,0,high,140/264 read
9,10,207,Heroic Purrgil,,Common,Unit,Cunning/Heroism,Normal,207,0,0,high,207/264 read
9,11,258,Grassroots Resistance,,Common,Event,Heroism,Normal,258,0,0,high,258/264 read
9,12,548,Scion Shuttle,At Morgan's Bidding,Uncommon,Unit,Vigilance/Villainy,Hyperspace Foil,46,1,0,high,bare 548 no slash zoomed crop confirmed HSF foil slot
9,13,54,Pointless to Resist,,Uncommon,Upgrade,Vigilance/Villainy,Normal,54,0,0,medium,digits blurry read as 56 in zoomed crop corrected to 54 via reference identity match
9,14,209,Ezra Bridger,The Force is All I Need,Uncommon,Unit,Cunning/Heroism,Normal,209,0,0,high,209/264 read
9,15,204,Blade Three,Bane of the Devastator,Uncommon,Unit,Cunning/Heroism,Normal,204,0,0,high,204/264 read
9,16,212,Peli Motto,You Bring the Cash?,Rare,Unit,Cunning,Normal,212,0,0,low,number not visible card bottom cut off in every crop inferred from unique name subtitle and rarity match standard bordered frame
10,1,16,Shin Hati,Eager Adversary,Common,Leader,Cunning/Villainy,Normal,16,0,0,high,bordered leader frame confirms Normal variant; identity matches ref; #16
10,2,22,Kryze Castle,,Common,Base,Command,Normal,22,0,0,high,22/264 read
10,3,86,Durasteel Plating,,Common,Upgrade,Vigilance,Normal,86,0,0,high,86/264 read
10,4,176,Imposing Scout Walker,,Common,Unit,Aggression,Normal,176,0,0,high,176/264 read
10,5,82,Trexler Armored Marauder,,Common,Unit,Vigilance,Normal,82,0,0,high,82/264 read
10,6,184,Follow Me,,Common,Event,Aggression,Normal,184,0,0,high,184/264 read
10,7,528,A New Order,,Common,Event,,Hyperspace,264,0,1,high,bare 528 read no slash HS common slot
10,8,126,Survivors' Langskib,,Common,Unit,Command,Normal,126,0,0,high,126/264 read
10,9,201,Open Circle Ace,,Common,Unit,Cunning/Heroism,Normal,201,0,0,high,201/264 read
10,10,136,Display of Strength,,Common,Event,Command,Normal,136,0,0,high,136/264 read
10,11,249,Covert Veteran,,Common,Unit,Heroism,Normal,249,0,0,high,249/264 read
10,12,647,Praetorian Elite,,Common,Unit,Aggression/Villainy,Hyperspace Foil,145,1,1,high,bare 647 read no slash HSF foil slot pos12 normalNumber from reference lookup not arithmetic
10,13,119,Greef Karga,Introductions are in Order,Uncommon,Unit,Command,Normal,119,0,0,high,119/264 read
10,14,150,Deadly Vulnerability,,Uncommon,Upgrade,Aggression/Villainy,Normal,150,0,0,high,150/264 read
10,15,389,Stolen Eta Shuttle,,Uncommon,Unit,Command,Hyperspace,125,0,1,high,bare 389 read no slash UC3 upgraded to Hyperspace
10,16,127,The Twins,We Don't Want War,Rare,Unit,Command,Normal,127,0,0,low,number not visible cut off bottom of photo frame identified via unique name plus subtitle match in reference normal bordered art confirms Normal variant
11,1,6,Sabine Wren,Bargaining on Belief,Common,Leader,Vigilance/Heroism,Normal,6,0,0,high,bordered leader frame confirms Normal variant; identity matches ref; #6
11,2,20,"Nevarro City, Restored",,Common,Base,Vigilance,Normal,20,0,0,high,bordered base frame confirms Normal; reference only has Nevarro City Restored at 20; #20
11,3,242,Death Trooper Squad,,Common,Unit,Villainy,Normal,242,0,0,high,242/264 read
11,4,75,Pit Droid Team,,Common,Unit,Vigilance,Normal,75,0,0,high,75/264 read
11,5,181,Mark My Words,,Common,Upgrade,Aggression,Normal,181,0,0,high,181/264 read
11,6,393,Defenders of the Forest,,Common,Unit,Command,Hyperspace,129,0,1,high,bare 393 read no slash full bleed art confirms Hyperspace
11,7,340,Remnant Official,,Common,Unit,Vigilance,Hyperspace,76,0,1,high,bare 340 read no slash full bleed art confirms Hyperspace SANITY note two HS commons this pack see summary
11,8,216,Mandalorian Scout,,Common,Unit,Cunning,Normal,216,0,0,high,216/264 read
11,9,122,Consortium StarViper,,Common,Unit,Command,Normal,122,0,0,high,122/264 read
11,10,231,Diplomatic Pageantry,,Common,Event,Cunning,Normal,231,0,0,high,231/264 read corrected from initial misread of 237
11,11,130,Fang Fighter Squadron,,Common,Unit,Command,Normal,130,0,0,high,130/264 read
11,12,608,Pathfinder Sergeant,,Common,Unit,Command/Heroism,Hyperspace Foil,106,1,1,high,bare 608 read no slash HSF foil slot pos12 normalNumber from reference lookup not arithmetic
11,13,72,Doctor Pershing,Dedicated to Research,Uncommon,Unit,Vigilance,Normal,72,0,0,high,72/264 read
11,14,35,Tatooine Repulsor Train,,Uncommon,Unit,Command/Aggression,Normal,35,0,0,high,35/264 read corrected from initial misread of 36
11,15,88,The Conflict Within,,Uncommon,Upgrade,Vigilance,Normal,88,0,0,low,number not visible cut off bottom of photo frame in all quadrants and overview identified via unique name match defaulting to Normal variant unconfirmed
11,16,202,Carson Teva,There's Something Going On,Rare,Unit,Cunning/Heroism,Normal,202,0,0,low,number not visible cut off bottom of photo frame in all quadrants and overview identified via unique name plus subtitle match ornate gold rare frame consistent with Normal variant unconfirmed
12,1,12,Vane,Quarrelsome Pirate,Rare,Leader,Aggression/Villainy,Normal,12,0,0,high,bordered leader frame confirms Normal (contrast HS Vane 276 in pack08 which is borderless); #12
12,2,19,Fortress of the Great Mothers,,Common,Base,Vigilance,Normal,19,0,0,high,bordered base frame confirms Normal; identity matches ref; #19
12,3,259,LEP Ratcatcher,,Common,Unit,,Normal,259,0,0,high,259/264 read
12,4,57,Lothal E-Wing,,Common,Unit,Vigilance/Heroism,Normal,57,0,0,high,57/264 read
12,5,170,Desert Sharpshooter,,Common,Unit,Aggression,Normal,170,0,0,high,170/264 read
12,6,91,Buy Time,,Common,Event,Vigilance,Normal,91,0,0,high,91/264 read
12,7,448,Follow Me,,Common,Event,Aggression,Hyperspace,184,0,1,medium,"number line rotated/cut off, not directly read; identity=Follow Me, HS forced by structure (only HS-common slot; all 8 other commons confirmed bare-Normal /264). Follow Me Normal=184 appears in pack10 so this copy is HS 448"
12,8,215,Flanking TIE Interceptor,,Common,Unit,Cunning,Normal,215,0,0,high,215/264 read
12,9,264,A New Order,,Common,Event,,Normal,264,0,0,high,264/264 read
12,10,138,Turning the Tide,,Common,Event,Command,Normal,138,0,0,high,138/264 read
12,11,228,Preparation,,Common,Upgrade,Cunning,Normal,228,0,0,high,228/264 read
12,12,584,Trexler Armored Marauder,,Common,Unit,Vigilance,Hyperspace Foil,82,1,1,high,bare 584 read no slash HSF foil slot pos12 normalNumber from reference lookup
12,13,178,Knobby White Ice Spider,,Uncommon,Unit,Aggression,Normal,178,0,0,high,178/264 read
12,14,209,Ezra Bridger,The Force is All I Need,Uncommon,Unit,Cunning/Heroism,Normal,209,0,0,high,209/264 read rotated confirmed against reference subtitle match
12,15,217,Mayor's Majordomo,No Problem Groveling,Uncommon,Unit,Cunning,Normal,217,0,0,low,number not visible cut off bottom of photo frame in all quadrants and overview identified via unique name plus subtitle match ornate gold frame consistent with Normal variant unconfirmed
12,16,206,Kelleran Beq,Where are the Others?,Legendary,Unit,Cunning/Heroism,Normal,206,0,0,low,number not visible cut off bottom of photo frame in all quadrants and overview identified via unique name plus subtitle match ornate gold rare frame consistent with Normal variant unconfirmed
13,1,11,Cad Bane,Still Faster than You,Common,Leader,Aggression/Villainy,Normal,11,0,0,high,11/264 read
13,2,21,Emperor's Throne Room,,Common,Base,Command,Normal,21,0,0,high,21/264 read
13,3,166,Ewok Warrior,,Common,Unit,Aggression,Normal,166,0,0,high,166/264 read
13,4,51,Reinforcing Light Cruiser,,Common,Unit,Vigilance/Villainy,Normal,51,0,0,high,51/264 read
13,5,239,Imperial Loyalist,,Common,Unit,Villainy,Normal,239,0,0,high,239/264 read
13,6,185,Intimidation,,Common,Event,Aggression,Normal,185,0,0,high,185/264 read
13,7,350,Durasteel Plating,,Common,Upgrade,Vigilance,Hyperspace,86,0,1,high,"bare 350 read, hyperspace common slot"
13,8,131,Dinosaur Turtle,,Common,Unit,Command,Normal,131,0,0,high,131/264 read
13,9,227,Heightened Awareness,,Common,Upgrade,Cunning,Normal,227,0,0,high,227/264 read
13,10,251,Zealous Soldier,,Common,Unit,Heroism,Normal,251,0,0,high,251/264 read
13,11,107,Clan Wren Loyalist,,Common,Unit,Command/Heroism,Normal,107,0,0,high,107/264 read
13,12,583,Nebulon-C Frigate,,Common,Unit,Vigilance,Hyperspace Foil,81,1,1,high,"bare 583 read, foil slot"
13,13,180,Bokken Saber,,Uncommon,Upgrade,Aggression,Normal,180,0,0,high,180/264 read
13,14,192,Fennec Shand,The Galaxy Is Dangerous,Uncommon,Unit,Cunning/Villainy,Normal,192,0,0,high,192/264 read
13,15,217,Mayor's Majordomo,No Problem Groveling,Uncommon,Unit,Cunning,Normal,217,0,0,medium,"number cut off at photo bottom edge, id by exact subtitle match and normal frame"
13,16,229,Camtono,,Rare,Upgrade,Cunning,Normal,229,0,0,medium,"number cut off at photo bottom edge, id by exact unique name match and normal frame"
14,1,6,Sabine Wren,Bargaining on Belief,Common,Leader,Vigilance/Heroism,Normal,6,0,0,high,6/264 read on rotated leader footer
14,2,19,Fortress of the Great Mothers,,Common,Base,Vigilance,Normal,19,0,0,high,19/264 read on rotated base footer
14,3,61,Strike Team Vanguard,,Common,Unit,Vigilance/Heroism,Normal,61,0,0,high,61/264 read
14,4,141,TIE Striker,,Common,Unit,Aggression/Villainy,Normal,141,0,0,high,141/264 read
14,5,71,Battered Haulcraft,,Common,Unit,Vigilance,Normal,71,0,0,high,71/264 read
14,6,188,Galvanized Leap,,Common,Event,Aggression,Normal,188,0,0,high,188/264 read
14,7,477,Womp Rat,,Common,Unit,Cunning,Hyperspace,213,0,1,high,"bare 477 read, hyperspace common slot"
14,8,214,Amnesty Officer,,Common,Unit,Cunning,Normal,214,0,0,high,214/264 read
14,9,111,Children of the Watch,,Common,Unit,Command/Heroism,Normal,111,0,0,high,111/264 read
14,10,263,The Way of the Mand'alor,,Common,Upgrade,,Normal,263,0,0,high,263/264 read
14,11,225,Tatooine Sand Beast,,Common,Unit,Cunning,Normal,225,0,0,high,225/264 read
14,12,724,Unsanctioned Patrol,,Common,Unit,Cunning,Hyperspace Foil,222,1,1,high,"bare 724 read, foil slot"
14,13,97,Moff Gideon,Remnant Commander,Uncommon,Unit,Command/Villainy,Normal,97,0,0,high,"97/264 read, confirmed via zoom"
14,14,67,Get Lost,,Uncommon,Event,Vigilance/Heroism,Normal,67,0,0,high,67/264 read
14,15,338,Mos Eisley Modifier,,Uncommon,Unit,Vigilance,Hyperspace,74,0,1,high,"bare 338 read, UC3 upgraded to hyperspace"
14,16,163,Reckless Sacrifice,,Rare,Event,Aggression/Heroism,Normal,163,0,0,high,163/264 read
15,1,280,Shin Hati,Eager Adversary,Common,Leader,Cunning/Villainy,Hyperspace,16,0,1,high,"verify: leader footer reads bare 280 (no /264), borderless HS leader confirmed"
15,2,20,"Nevarro City, Restored",,Common,Base,Vigilance,Normal,20,0,0,high,20/264 read on rotated base footer
15,3,237,Mouse Droid,,Common,Unit,Villainy,Normal,237,0,0,high,237/264 read
15,4,89,Perseverance,,Common,Event,Vigilance,Normal,89,0,0,high,89/264 read
15,5,167,Flarestar Attack Shuttle,,Common,Unit,Aggression,Normal,167,0,0,high,167/264 read
15,6,261,Noti Mobile Pod,,Common,Unit,,Normal,261,0,0,high,"261/264 read, confirmed via zoom on rounded corner"
15,7,398,Warrior's Legacy,,Common,Upgrade,Command,Hyperspace,134,0,1,high,"bare 398 read, hyperspace common slot"
15,8,129,Defenders of the Forest,,Common,Unit,Command,Normal,129,0,0,high,129/264 read
15,9,232,Full of Surprises,,Common,Event,Cunning,Normal,232,0,0,high,232/264 read
15,10,95,Remnant Interceptor,,Common,Unit,Command/Villainy,Normal,95,0,0,high,95/264 read
15,11,205,Inspiring Veteran,,Common,Unit,Cunning/Heroism,Normal,205,0,0,high,205/264 read
