pack,pos,number,name,subtitle,rarity,type,aspects,variant,normalNumber,foilLook,hyperspaceLook,confidence,note
4,16,53,Pre Vizsla,Strong-Willed Ruler,Legendary,Unit,Vigilance/Villainy,Normal,53,0,0,low,"number printed off bottom edge of all source photos (full+quadrant+overview); frame shows standard black border not full-bleed, no foil sheen observed; inferred Normal 53/264 from reference+visual, unconfirmed by direct digit read"
5,1,10,Bo-Katan Kryze,Reclaiming Mandalore,Rare,Leader,Command/Heroism,Normal,10,0,0,high,"10/264 read (partial, /264 cut but rarity+name match)"
5,2,20,"Nevarro City, Restored",,Common,Base,Vigilance,Normal,20,0,0,high,20/264 read
5,3,86,Durasteel Plating,,Common,Upgrade,Vigilance,Normal,86,0,0,high,86/264 read
5,4,175,Wookiee Chieftain,,Common,Unit,Aggression,Normal,175,0,0,high,175/264 read
5,5,242,Death Trooper Squad,,Common,Unit,Villainy,Normal,242,0,0,high,242/264 read
5,6,51,Reinforcing Light Cruiser,,Common,Unit,Vigilance/Villainy,Normal,51,0,0,high,51/264 read
5,7,435,Pegasus Tri-Wing,,Common,Unit,Aggression,Hyperspace,171,0,1,high,"435 bare number read, no /264"
5,8,262,Faith in the Empire,,Common,Upgrade,,Normal,262,0,0,high,262/264 read
5,9,96,Forest Patroller,,Common,Unit,Command/Villainy,Normal,96,0,0,high,96/264 read
5,10,222,Unsanctioned Patrol,,Common,Unit,Cunning,Normal,222,0,0,high,222/264 read
5,11,140,Stronger Together,,Common,Event,Command,Normal,140,0,0,high,140/264 read
5,12,643,TIE Striker,,Common,Unit,Aggression/Villainy,Hyperspace Foil,141,1,1,high,"643 bare number read, no /264"
5,13,108,Crix Madine,Strike Team Strategist,Uncommon,Unit,Command/Heroism,Normal,108,0,0,high,108/264 read
5,14,147,The Cyborg Mech,Mysterious Threat,Uncommon,Unit,Aggression/Villainy,Normal,147,0,0,high,147/264 read
5,15,473,Ezra Bridger,The Force is All I Need,Uncommon,Unit,Cunning/Heroism,Hyperspace,209,0,1,high,"473 bare number read, no /264"
5,16,177,Onyx Cinder,Adventure Awaits,Rare,Unit,Aggression,Normal,177,0,0,high,177/264 read
6,1,8,Moff Gideon,Indomitable Warlord,Common,Leader,Command/Villainy,Normal,8,0,0,high,8/264 read
6,2,289,Emperor's Observatory,,Common,Base,Cunning,Hyperspace,25,0,1,high,"289 bare number read, no /264"
6,3,166,Ewok Warrior,,Common,Unit,Aggression,Normal,166,0,0,high,166/264 read
6,4,92,Foundling Rescue,,Common,Event,Vigilance,Normal,92,0,0,high,92/264 read
6,5,181,Mark My Words,,Common,Upgrade,Aggression,Normal,181,0,0,high,181/264 read
6,6,78,B-Wing Rearguard,,Common,Unit,Vigilance,Normal,78,0,0,high,78/264 read
6,7,315,Reinforcing Light Cruiser,,Common,Unit,Vigilance/Villainy,Hyperspace,51,0,1,high,"315 bare number read, no /264"
6,8,207,Heroic Purrgil,,Common,Unit,Cunning/Heroism,Normal,207,0,0,high,207/264 read
6,9,258,Grassroots Resistance,,Common,Event,Heroism,Normal,258,0,0,high,258/264 read
6,10,126,Survivors' Langskib,,Common,Unit,Command,Normal,126,0,0,high,126/264 read
6,11,201,Open Circle Ace,,Common,Unit,Cunning/Heroism,Normal,201,0,0,high,201/264 read
6,12,632,Fang Fighter Squadron,,Common,Unit,Command,Hyperspace Foil,130,1,1,high,"632 bare number read, no /264"
6,13,54,Pointless to Resist,,Uncommon,Upgrade,Vigilance/Villainy,Normal,54,0,0,high,54/264 read
6,14,209,Ezra Bridger,The Force is All I Need,Uncommon,Unit,Cunning/Heroism,Normal,209,0,0,high,209/264 read
6,15,217,Mayor's Majordomo,No Problem Groveling,Uncommon,Unit,Cunning,Normal,217,0,0,high,217/264 read
6,16,132,Queen Soruna,Willing to Fight,Rare,Unit,Command,Normal,132,0,0,high,132/264 read
7,1,13,Ezra Bridger,It's Now or Never,Common,Leader,Aggression/Heroism,Normal,13,0,0,high,13/264 read
7,2,26,Freetown,,Common,Base,Cunning,Normal,26,0,0,high,"verify pass: re-read bottom-right 26/264 with slash, bordered Normal frame confirmed"
7,3,174,StarFortress Heavy Bomber,,Common,Unit,Aggression,Normal,174,0,0,high,174/264 read
7,4,237,Mouse Droid,,Common,Unit,Villainy,Normal,237,0,0,high,237/264 read
7,5,87,Cybernetic Enhancements,,Common,Upgrade,Vigilance,Normal,87,0,0,high,87/264 read
7,6,164,Alamite Hunter,,Common,Unit,Aggression,Normal,164,0,0,medium,"164/264 read, 2nd digit blurry 5 vs 6, resolved via name match to reference"
7,7,486,Unsanctioned Patrol,,Common,Unit,Cunning,Hyperspace,222,0,1,high,"486 bare read, no /264"
7,8,136,Display of Strength,,Common,Event,Command,Normal,136,0,0,high,136/264 read
7,9,249,Covert Veteran,,Common,Unit,Heroism,Normal,249,0,0,high,249/264 read
7,10,216,Mandalorian Scout,,Common,Unit,Cunning,Normal,216,0,0,high,216/264 read
7,11,122,Consortium StarViper,,Common,Unit,Command,Normal,122,0,0,high,122/264 read
7,12,559,Lothal E-Wing,,Common,Unit,Vigilance/Heroism,Hyperspace Foil,57,1,1,high,"559 bare read, no /264, foil slot"
7,13,119,Greef Karga,Introductions are in Order,Uncommon,Unit,Command,Normal,119,0,0,high,119/264 read
7,14,150,Deadly Vulnerability,,Uncommon,Upgrade,Aggression/Villainy,Normal,150,0,0,high,150/264 read
7,15,327,Bo-Katan's Gauntlet,Reinforce from Above,Rare,Unit,Vigilance/Heroism,Hyperspace,63,0,1,high,"327 bare read, no /264, UC3 upgraded to Hyperspace"
7,16,47,Gar Saxon,Coveting Power,Rare,Unit,Vigilance/Villainy,Normal,47,0,0,high,47/264 read
8,1,3,Baylan Skoll,Power Beyond Dream,Common,Leader,Vigilance/Villainy,Normal,3,0,0,high,3/264 read
8,2,21,Emperor's Throne Room,,Common,Base,Command,Normal,21,0,0,high,"21/264 read, found on right edge info bar below DEATH STAR label"
8,3,80,Covert Believers,,Common,Unit,Vigilance,Normal,80,0,0,high,80/264 read
8,4,244,Remnant Trooper Corps,,Common,Unit,Villainy,Normal,244,0,0,high,244/264 read
8,5,145,Praetorian Elite,,Common,Unit,Aggression/Villainy,Normal,145,0,0,high,145/264 read
8,6,48,Imperial Armored Commando,,Common,Unit,Vigilance/Villainy,Normal,48,0,0,high,48/264 read
8,7,528,A New Order,,Common,Event,,Hyperspace,264,0,1,high,"528 bare read, no /264"
8,8,231,Diplomatic Pageantry,,Common,Event,Cunning,Normal,231,0,0,high,231/264 read
8,9,130,Fang Fighter Squadron,,Common,Unit,Command,Normal,130,0,0,high,130/264 read
8,10,215,Flanking TIE Interceptor,,Common,Unit,Cunning,Normal,215,0,0,high,215/264 read
8,11,264,A New Order,,Common,Event,,Normal,264,0,0,high,"264/264 read, second copy of this common in pack"
8,12,725,Halo,Not According to Plan,Uncommon,Unit,Cunning,Hyperspace Foil,223,1,1,high,"725 bare read, no /264, foil slot"
8,13,72,Doctor Pershing,Dedicated to Research,Uncommon,Unit,Vigilance,Normal,72,0,0,high,72/264 read
8,14,35,Tatooine Repulsor Train,,Uncommon,Unit,Command/Aggression,Normal,35,0,0,high,35/264 read
8,15,253,Yellow Aces Bomber,,Uncommon,Unit,Heroism,Normal,253,0,0,high,253/264 read
8,16,235,Sense Through the Force,,Rare,Event,Cunning,Normal,235,0,0,high,235/264 read
9,1,275,Cad Bane,Still Faster than You,Common,Leader,Aggression/Villainy,Hyperspace,11,0,1,high,"275 bare read, no /264"
9,2,26,Freetown,,Common,Base,Cunning,Normal,26,0,0,high,26/264 read
9,3,167,Flarestar Attack Shuttle,,Common,Unit,Aggression,Normal,167,0,0,medium,"167/264 read, initially misread as 163, corrected via reference match"
9,4,246,Exploit Advantage,,Common,Event,Villainy,Normal,246,0,0,medium,"246/264 read, initially misread as 248, corrected via reference match"
9,5,89,Perseverance,,Common,Event,Vigilance,Normal,89,0,0,medium,"89/264 read, digits blurry, cross-checked via reference"
9,6,152,Inspired Recruit,,Common,Unit,Aggression/Heroism,Normal,152,0,0,low,"number unresolvable at this resolution after repeated zoom attempts, resolved via name match to reference"
9,7,393,Defenders of the Forest,,Common,Unit,Command,Hyperspace,129,0,1,medium,"393 bare read, digit ambiguous 8 vs 9, resolved via name match to reference"
9,8,138,Turning the Tide,,Common,Event,Command,Normal,138,0,0,high,138/264 read
9,9,228,Preparation,,Common,Upgrade,Cunning,Normal,228,0,0,high,228/264 read
9,10,134,Warrior's Legacy,,Common,Upgrade,Command,Normal,134,0,0,high,134/264 read
9,11,189,Emperor's Messenger,,Common,Unit,Cunning/Villainy,Normal,189,0,0,high,189/264 read
9,12,717,Flanking TIE Interceptor,,Common,Unit,Cunning,Hyperspace Foil,215,1,1,high,"717 bare read, no /264, foil slot"
9,13,88,The Conflict Within,,Uncommon,Upgrade,Vigilance,Normal,88,0,0,medium,"88/264 read, cross-checked via reference"
9,14,178,Knobby White Ice Spider,,Uncommon,Unit,Aggression,Normal,178,0,0,high,178/264 read
9,15,172,Razor Crest,Outfitted Armament,Uncommon,Unit,Aggression,Normal,172,0,0,low,"number unresolvable at this resolution, card frame is Normal (bordered) not borderless; resolved via name/subtitle match to reference"
9,16,144,Vane's Snub Fighter,Brash and Proud,Rare,Unit,Aggression/Villainy,Normal,144,0,0,low,"number unresolvable at this resolution, card frame is Normal (bordered) not borderless; resolved via name/subtitle match to reference"
10,1,16,Shin Hati,Eager Adversary,Common,Leader,Cunning/Villainy,Normal,16,0,0,high,16/264 read
10,2,284,"Nevarro City, Restored",,Common,Base,Vigilance,Hyperspace,20,0,1,medium,"verify pass: number off-frame right, but bordered Normal frame confirmed (vs borderless HS base); identity Nevarro City=20 Normal; variant corrected via 2026-07-12 number-first re-read (read 284)"
10,3,58,Duchess's Protector,,Common,Unit,Vigilance/Heroism,Normal,58,0,0,high,58/264 read
10,4,143,Tempest Lieutenant,,Common,Unit,Aggression/Villainy,Normal,143,0,0,high,143/264 read
10,5,260,Mos Espa Watermonger,,Common,Unit,,Normal,260,0,0,high,260/264 read
10,6,69,Noti Nomad,,Common,Unit,Vigilance,Normal,69,0,0,high,69/264 read
10,7,340,Remnant Official,,Common,Unit,Vigilance,Hyperspace,76,0,1,high,"bare 340 read, Hyperspace common"
10,8,256,Rebel Infiltrators,,Common,Unit,Heroism,Normal,256,0,0,high,256/264 read
10,9,98,AT-ST Raider,,Common,Unit,Command/Villainy,Normal,98,0,0,high,98/264 read
10,10,234,Masterstroke,,Common,Event,Cunning,Normal,234,0,0,high,234/264 read
10,11,131,Dinosaur Turtle,,Common,Unit,Command,Normal,131,0,0,high,131/264 read
10,12,753,Zealous Soldier,,Common,Unit,Heroism,Hyperspace Foil,251,1,0,high,"bare 753 read, foil slot"
10,13,209,Ezra Bridger,The Force is All I Need,Uncommon,Unit,Cunning/Heroism,Normal,209,0,0,high,209/264 read
10,14,97,Moff Gideon,Remnant Commander,Uncommon,Unit,Command/Villainy,Normal,97,0,0,high,97/264 read
10,15,806,Boba Fett's Rancor,Emotionally Complex Creature,Legendary,Unit,Aggression,Standard Prestige,179,0,0,high,"bare 806 read, UC3 upgraded to Standard Prestige"
10,16,155,Grogu,Yes. Yes. Yes.,Legendary,Unit,Aggression/Heroism,Normal,155,0,0,high,155/264 read
11,1,6,Sabine Wren,Bargaining on Belief,Common,Leader,Vigilance/Heroism,Normal,6,0,0,high,6/264 read
11,2,25,Emperor's Observatory,,Common,Base,Cunning,Normal,25,0,0,high,25/264 read
11,3,188,Galvanized Leap,,Common,Event,Aggression,Normal,188,0,0,high,188/264 read
11,4,45,Reanimated Night Trooper,,Common,Unit,Vigilance/Villainy,Normal,45,0,0,high,45/264 read
11,5,173,Shydopp Pirate Skiff,,Common,Unit,Aggression,Normal,173,0,0,high,173/264 read
11,6,81,Nebulon-C Frigate,,Common,Unit,Vigilance,Normal,81,0,0,high,81/264 read
11,7,448,Follow Me,,Common,Event,Aggression,Hyperspace,184,0,1,high,"bare 448 read, Hyperspace common"
11,8,227,Heightened Awareness,,Common,Upgrade,Cunning,Normal,227,0,0,high,227/264 read
11,9,251,Zealous Soldier,,Common,Unit,Heroism,Normal,251,0,0,high,251/264 read
11,10,107,Clan Wren Loyalist,,Common,Unit,Command/Heroism,Normal,107,0,0,high,107/264 read
11,11,214,Amnesty Officer,,Common,Unit,Cunning,Normal,214,0,0,high,214/264 read
11,12,668,Ewok Warrior,,Common,Unit,Aggression,Hyperspace Foil,166,1,0,high,"bare 668 read, foil slot"
11,13,49,Shin Hati,Going Somewhere?,Uncommon,Unit,Vigilance/Villainy,Normal,49,0,0,high,49/264 read
11,14,159,Alphabet Squadron U-Wing,Quiet Devotion,Uncommon,Unit,Aggression/Heroism,Normal,159,0,0,high,159/264 read
11,15,204,Blade Three,Bane of the Devastator,Uncommon,Unit,Cunning/Heroism,Normal,204,0,0,high,204/264 read
11,16,34,Wicket,Yub Nub!,Rare,Unit,Command/Aggression/Heroism,Normal,34,0,0,high,34/264 read
12,1,12,Vane,Quarrelsome Pirate,Rare,Leader,Aggression/Villainy,Normal,12,0,0,high,12/264 read
12,2,23,Ancient Henge,,Common,Base,Aggression,Normal,23,0,0,high,23/264 read
12,3,171,Pegasus Tri-Wing,,Common,Unit,Aggression,Normal,171,0,0,high,171/264 read
12,4,261,Noti Mobile Pod,,Common,Unit,,Normal,261,0,0,high,261/264 read
12,5,71,Battered Haulcraft,,Common,Unit,Vigilance,Normal,71,0,0,high,71/264 read
12,6,165,Clan Vizsla Soldier,,Common,Unit,Aggression,Normal,165,0,0,high,165/264 read
12,7,479,Flanking TIE Interceptor,,Common,Unit,Cunning,Hyperspace,215,0,1,high,"bare 479 read, Hyperspace common"
12,8,111,Children of the Watch,,Common,Unit,Command/Heroism,Normal,111,0,0,high,111/264 read
12,9,263,The Way of the Mand'alor,,Common,Upgrade,,Normal,263,0,0,high,263/264 read
12,10,225,Tatooine Sand Beast,,Common,Unit,Cunning,Normal,225,0,0,high,225/264 read
12,11,129,Defenders of the Forest,,Common,Unit,Command,Normal,129,0,0,high,129/264 read
12,12,636,Warrior's Legacy,,Common,Upgrade,Command,Hyperspace Foil,134,1,0,low,number line cut off at photo frame edge in all 4 quadrants; foil slot position (pos12) + reference lookup used to infer 636
12,13,99,Gozanti Assault Carrier,,Uncommon,Unit,Command/Villainy,Normal,99,0,0,low,number line cut off at photo frame edge in all 4 quadrants; no foil/HS sheen visible so Normal assumed via reference lookup
12,14,67,Get Lost,,Uncommon,Event,Vigilance/Heroism,Normal,67,0,0,high,67/264 read
12,15,332,Domesticated Loth-Cat,,Uncommon,Unit,Vigilance,Hyperspace,68,0,1,high,"bare 332 read, UC3 upgraded to Hyperspace"
12,16,55,Blade of Talzin,A Gift of Shadows,Rare,Upgrade,Vigilance/Villainy,Normal,55,0,0,high,55/264 read
13,1,11,Cad Bane,Still Faster than You,Common,Leader,Aggression/Villainy,Normal,11,0,0,high,11/264 read clearly
13,2,26,Freetown,,Common,Base,Cunning,Normal,26,0,0,high,26/264 read on right edge of landscape base card
13,3,176,Imposing Scout Walker,,Common,Unit,Aggression,Normal,176,0,0,high,176/264 read
13,4,82,Trexler Armored Marauder,,Common,Unit,Vigilance,Normal,82,0,0,high,82/264 read
13,5,184,Follow Me,,Common,Event,Aggression,Normal,184,0,0,high,184/264 read
13,6,242,Death Trooper Squad,,Common,Unit,Villainy,Normal,242,0,0,high,242/264 read
13,7,398,Warrior's Legacy,,Common,Upgrade,Command,Hyperspace,134,0,1,high,"398 read bare no slash, the pack's one Hyperspace common"
13,8,190,Peridea Bandit,,Common,Unit,Cunning/Villainy,Normal,190,0,0,high,190/264 read
13,9,116,Ant Droid,,Common,Unit,Command,Normal,116,0,0,high,116/264 read
13,10,193,Emperor's Champion,,Common,Unit,Cunning/Villainy,Normal,193,0,0,high,193/264 read
13,11,250,Imperial Defector,,Common,Unit,Heroism,Normal,250,0,0,high,250/264 read
13,12,692,Peridea Bandit,,Common,Unit,Cunning/Villainy,Hyperspace Foil,190,1,1,high,"692 read bare no slash, foil slot pos12, second copy of Peridea Bandit in pack"
13,13,65,Home One,Heart of the Fleet,Uncommon,Unit,Vigilance/Heroism,Normal,65,0,0,high,65/264 read
13,14,178,Knobby White Ice Spider,,Uncommon,Unit,Aggression,Normal,178,0,0,high,178/264 read
13,15,487,Halo,Not According to Plan,Uncommon,Unit,Cunning,Hyperspace,223,0,1,high,"487 read bare no slash, UC3 slot upgraded to Hyperspace"
13,16,104,Dathomiri Magicks,,Rare,Event,Command/Villainy,Normal,104,0,0,high,104/264 read
14,1,767,The Armorer,Steel Shapes Us,Rare,Leader,Vigilance/Command,Showcase,1,0,0,high,"VERIFY: bordered Normal leader frame confirmed on zoom (LEADER header, side ability text box, MANDALORIAN trait, ASH-EN) - not borderless full-art; variant Normal certain, identity certain; variant corrected via 2026-07-12 number-first re-read (read 767)"
14,2,24,Dragonsnake Bog,,Common,Base,Aggression,Normal,24,0,0,high,24/264 read
14,3,75,Pit Droid Team,,Common,Unit,Vigilance,Normal,75,0,0,high,75/264 read
14,4,181,Mark My Words,,Common,Upgrade,Aggression,Normal,181,0,0,high,181/264 read
14,5,259,LEP Ratcatcher,,Common,Unit,,Normal,259,0,0,high,259/264 read
14,6,57,Lothal E-Wing,,Common,Unit,Vigilance/Heroism,Normal,57,0,0,high,57/264 read
14,7,514,Imperial Defector,,Common,Unit,Heroism,Hyperspace,250,0,1,high,"514 read bare no slash, the pack's one Hyperspace common"
14,8,120,Warrior of Clan Kryze,,Common,Unit,Command,Normal,120,0,0,high,120/264 read
14,9,218,Ferry Droid,,Common,Unit,Cunning,Normal,218,0,0,high,218/264 read
14,10,106,Pathfinder Sergeant,,Common,Unit,Command/Heroism,Normal,106,0,0,high,106/264 read
14,11,228,Preparation,,Common,Upgrade,Cunning,Normal,228,0,0,high,228/264 read
14,12,739,Mouse Droid,,Common,Unit,Villainy,Hyperspace Foil,237,1,1,high,"VERIFY: fresh bottom-left zoom confirms Mouse Droid (IMPERIAL-DROID, cost 1, RAID 1) with clear metallic foil sheen across borders/art; HF 739 = Mouse Droid (maps from HS 501). Identity+foil confirmed; bare number itself off-crop but mapping certain"
14,13,109,T-6 Shuttle 1974,With a Mentor's Dedication,Uncommon,Unit,Command/Heroism,Normal,109,0,0,medium,"number not captured in any quadrant/overview photo (card bottom fell outside all crops); identified by name/subtitle/stats match, assumed Normal as UC1 slot"
14,14,50,Morgan Elsbeth,Life Abandoned,Uncommon,Unit,Vigilance/Villainy,Normal,50,0,0,high,50/264 read
14,15,226,Qi'ra,Master of Teräs Käsi,Uncommon,Unit,Cunning,Normal,226,0,0,high,226/264 read
14,16,70,At Attin Safety Droid,,Rare,Unit,Vigilance,Normal,70,0,0,high,70/264 read
15,1,6,Sabine Wren,Bargaining on Belief,Common,Leader,Vigilance/Heroism,Normal,6,0,0,medium,"number area obscured by glare on landscape leader card corner; identified by name/subtitle ""Bargaining on Belief"" match, standard frame visible so assumed Normal 6/264"
15,2,23,Ancient Henge,,Common,Base,Aggression,Normal,23,0,0,medium,"23/264 partially read (blurry) on right edge of landscape base card; identified by name+subtitle ""Seatos"" match to reference"
15,3,170,Desert Sharpshooter,,Common,Unit,Aggression,Normal,170,0,0,high,170/264 read
15,4,91,Buy Time,,Common,Event,Vigilance,Normal,91,0,0,high,91/264 read
15,5,175,Wookiee Chieftain,,Common,Unit,Aggression,Normal,175,0,0,high,175/264 read
15,6,73,Palace Chef Droid,,Common,Unit,Vigilance,Normal,73,0,0,high,73/264 read
15,7,491,Heightened Awareness,,Common,Upgrade,Cunning,Hyperspace,227,0,1,high,"491 read bare no slash, the pack's one Hyperspace common"
15,8,96,Forest Patroller,,Common,Unit,Command/Villainy,Normal,96,0,0,high,96/264 read
15,9,254,Gallofree Transport,,Common,Unit,Heroism,Normal,254,0,0,high,254/264 read
15,10,216,Mandalorian Scout,,Common,Unit,Cunning,Normal,216,0,0,high,216/264 read
15,11,117,Outland Protector,,Common,Unit,Command,Normal,117,0,0,high,117/264 read
15,12,537,Tatooine Repulsor Train,,Uncommon,Unit,Command/Aggression,Hyperspace Foil,35,1,1,high,"537 read bare no slash, foil slot pos12"
15,13,44,Barriss Offee,Redeeming Herself,Uncommon,Unit,Cunning/Vigilance,Normal,44,0,0,high,44/264 read
15,14,172,Razor Crest,Outfitted Armament,Uncommon,Unit,Aggression,Normal,172,0,0,high,172/264 read
15,15,815,Eye of Sion,Delivered from Exile,Legendary,Unit,Villainy,Standard Prestige,245,0,0,high,"815 read bare no slash, UC3 slot upgraded to full-art Standard Prestige treatment"
