pack,pos,number,name,subtitle,rarity,type,aspects,variant,normalNumber,foilLook,hyperspaceLook,confidence,note
9,6,120,Warrior of Clan Kryze,,Common,Unit,Command,Normal,120,no,no,medium,"digits partially legible; inferred from name match, Normal assumed since pos7 already holds the sole HS common"
9,7,513,Covert Veteran,,Common,Unit,Heroism,Hyperspace,249,no,yes,high,bare number 513 confirmed via zoom
9,8,98,AT-ST Raider,,Common,Unit,Command/Villainy,Normal,98,no,no,high,
9,9,234,Masterstroke,,Common,Event,Cunning,Normal,234,no,no,high,
9,10,131,Dinosaur Turtle,,Common,Unit,Command,Normal,131,no,no,high,
9,11,227,Heightened Awareness,,Common,Upgrade,Cunning,Normal,227,no,no,low,"number illegible due to blur; inferred from name match, Normal assumed since pos7 already holds the sole HS common"
9,12,730,Preparation,,Common,Upgrade,Cunning,Hyperspace Foil,228,yes,yes,high,"bare number 730 confirmed via zoom, foil sheen visible"
9,13,54,Pointless to Resist,,Uncommon,Upgrade,Vigilance/Villainy,Normal,54,no,no,high,
9,14,93,Captain Pellaeon,Plotting from the Shadows,Uncommon,Unit,Command/Villainy,Normal,93,no,no,high,
9,15,364,Gallius Rax,Counselor to the Empire,Legendary,Unit,Command/Villainy,Hyperspace,100,no,yes,high,bare number 364 confirmed via zoom
9,16,31,Hera Syndulla,Renegade General,Rare,Unit,Vigilance/Aggression/Heroism,Normal,31,no,no,high,
10,1,13,Ezra Bridger,It's Now or Never,Common,Leader,Aggression/Heroism,Normal,13,no,no,high,number not pixel-legible (edge of table/glare); identified via name+subtitle+aspect match and bordered (non-hyperspace) frame [VERIFY box-006: variant Normal confirmed by bordered leader/base frame; identity unique in reference]
10,2,24,Dragonsnake Bog,,Common,Base,Aggression,Normal,24,no,no,high,number not pixel-legible; identified via name match and bordered (non-hyperspace) frame; art obscured by lighting glare [VERIFY box-006: variant Normal confirmed by bordered leader/base frame; identity unique in reference]
10,3,173,Shydopp Pirate Skiff,,Common,Unit,Aggression,Normal,173,no,no,high,
10,4,81,Nebulon-C Frigate,,Common,Unit,Vigilance,Normal,81,no,no,high,
10,5,173,Shydopp Pirate Skiff,,Common,Unit,Aggression,Normal,173,no,no,high,duplicate of pos3
10,6,81,Nebulon-C Frigate,,Common,Unit,Vigilance,Normal,81,no,no,high,duplicate of pos4
10,7,440,Imposing Scout Walker,,Common,Unit,Aggression,Hyperspace,176,yes,no,high,"bare number 440, HS common in expected pos7 slot"
10,8,251,Zealous Soldier,,Common,Unit,Heroism,Normal,251,no,no,high,
10,9,107,Clan Wren Loyalist,,Common,Unit,Command/Heroism,Normal,107,no,no,high,
10,10,214,Amnesty Officer,,Common,Unit,Cunning,Normal,214,no,no,high,
10,11,111,Children of the Watch,,Common,Unit,Command/Heroism,Normal,111,no,no,medium,printed digit ambiguous (111 vs 171); reference match confirms 111
10,12,744,Death Trooper Squad,,Common,Unit,Villainy,Hyperspace Foil,242,yes,yes,high,"foil slot pos12, bare number 744 in 529-766 range"
10,13,32,Rancor Keeper,,Uncommon,Unit,Vigilance/Aggression,Normal,32,no,no,high,
10,14,180,Bokken Saber,,Uncommon,Upgrade,Aggression,Normal,180,no,no,high,
10,15,220,Remnant Lookouts,,Uncommon,Unit,Cunning,Normal,220,no,no,high,
10,16,84,Arcana Star Map,Path to Peridea,Legendary,Upgrade,Vigilance,Normal,84,no,no,high,
11,1,17,Greef Karga,Gracious Magistrate,Common,Leader,Cunning/Heroism,Normal,17,no,no,high,number not pixel-legible; identified via name+subtitle match and bordered frame [VERIFY box-006: variant Normal confirmed by bordered leader/base frame; identity unique in reference]
11,2,26,Freetown,,Common,Base,Cunning,Normal,26,no,no,high,number not pixel-legible; identified via name match and bordered frame [VERIFY box-006: variant Normal confirmed by bordered leader/base frame; identity unique in reference]
11,3,171,Pegasus Tri-Wing,,Common,Unit,Aggression,Normal,171,no,no,high,
11,4,261,Noti Mobile Pod,,Common,Unit,,Normal,261,no,no,high,
11,5,71,Battered Haulcraft,,Common,Unit,Vigilance,Normal,71,no,no,high,
11,6,165,Clan Vizsla Soldier,,Common,Unit,Aggression,Normal,165,no,no,high,
11,7,350,Durasteel Plating,,Common,Upgrade,Vigilance,Hyperspace,86,yes,no,high,"bare number 350, HS common in expected pos7 slot"
11,8,263,The Way of the Mand'alor,,Common,Upgrade,,Normal,263,no,no,high,
11,9,225,Tatooine Sand Beast,,Common,Unit,Cunning,Normal,225,no,no,high,
11,10,129,Defenders of the Forest,,Common,Unit,Command,Normal,129,no,no,high,
11,11,232,Full of Surprises,,Common,Event,Cunning,Normal,232,no,no,high,
11,12,676,StarFortress Heavy Bomber,,Common,Unit,Aggression,Hyperspace Foil,174,yes,yes,high,"foil slot pos12, bare number 676 in 529-766 range"
11,13,192,Fennec Shand,The Galaxy Is Dangerous,Uncommon,Unit,Cunning/Villainy,Normal,192,no,no,high,
11,14,97,Moff Gideon,Remnant Commander,Uncommon,Unit,Command/Villainy,Normal,97,no,no,high,
11,15,67,Get Lost,,Uncommon,Event,Vigilance/Heroism,Normal,67,no,no,high,
11,16,39,Baylan Skoll,Fallen Jedi,Rare,Unit,Aggression/Cunning/Villainy,Normal,39,no,no,medium,printed digit ambiguous (39 vs 31); name+subtitle+aspects uniquely match reference #39
12,1,14,The Mandalorian,We Can't Keep Running,Rare,Leader,Aggression/Heroism,Normal,14,no,no,high,number not pixel-legible; identified via name+subtitle match and bordered frame [VERIFY box-006: variant Normal confirmed by bordered leader/base frame; identity unique in reference]
12,2,25,Emperor's Observatory,,Common,Base,Cunning,Normal,25,no,no,high,number not pixel-legible; identified via name match and bordered frame [VERIFY box-006: variant Normal confirmed by bordered leader/base frame; identity unique in reference]
12,3,92,Foundling Rescue,,Common,Event,Vigilance,Normal,92,no,no,high,
12,4,240,Mandalorian Super Commandos,,Common,Unit,Villainy,Normal,240,no,no,high,
12,5,154,Honorable Nite Owl,,Common,Unit,Aggression/Heroism,Normal,154,no,no,high,
12,6,86,Durasteel Plating,,Common,Upgrade,Vigilance,Normal,86,no,no,high,
12,7,477,Womp Rat,,Common,Unit,Cunning,Hyperspace,213,yes,no,medium,"number not pixel-legible; identified as pack's HS common by elimination (pos3-6,8-11 all confirmed Normal via visible /264 numbers)"
12,8,95,Remnant Interceptor,,Common,Unit,Command/Villainy,Normal,95,no,no,high,
12,9,205,Inspiring Veteran,,Common,Unit,Cunning/Heroism,Normal,205,no,no,high,
12,10,124,Protectorate Fighter,,Common,Unit,Command,Normal,124,no,no,high,
12,11,252,N5 Sentry Droid,,Common,Unit,Heroism,Normal,252,no,no,high,
12,12,553,Reinforcing Light Cruiser,,Common,Unit,Vigilance/Villainy,Hyperspace Foil,51,yes,yes,medium,printed digit ambiguous (553 vs 557); reference uniquely matches 553; foil slot pos12 in 529-766 range
12,13,169,Axe Woves,Undaunted,Uncommon,Unit,Aggression,Normal,169,no,no,high,
12,14,133,Trask Walker,,Uncommon,Unit,Command,Normal,133,no,no,high,
12,15,204,Blade Three,Bane of the Devastator,Uncommon,Unit,Cunning/Heroism,Normal,204,no,no,high,
12,16,211,Fateful Goodbye,,Rare,Event,Cunning/Heroism,Normal,211,no,no,medium,number not fully visible at frame edge; name+type+rarity uniquely match reference #211
13,1,2,Fennec Shand,Ready for War,Rare,Leader,Aggression/Cunning,Normal,2,no,no,medium,number digits not directly read; frame is bordered (not full-bleed) consistent with Normal
13,2,20,"Nevarro City, Restored",,Common,Base,Vigilance,Normal,20,no,no,medium,number digits not directly read; frame is bordered (not full-bleed) consistent with Normal
13,3,82,Trexler Armored Marauder,,Common,Unit,Vigilance,Normal,82,no,no,high,"VERIFIED bordered Normal frame (not full-bleed, no foil wash); pos7 is the sole HS common"
13,4,184,Follow Me,,Common,Event,Aggression,Normal,184,no,no,high,"number ""184/264"" clearly read"
13,5,242,Death Trooper Squad,,Common,Unit,Villainy,Normal,242,no,no,high,"number ""242/264"" clearly read"
13,6,75,Pit Droid Team,,Common,Unit,Vigilance,Normal,75,no,no,high,"number ""75/264"" clearly read"
13,7,478,Amnesty Officer,,Common,Unit,Cunning,Hyperspace,214,no,yes,high,VERIFIED full-bleed hyperspace art + bare 478 (no /264); duplicate of Normal pos9 (#214/264). The pack's sole HS common
13,8,131,Dinosaur Turtle,,Common,Unit,Command,Normal,131,no,no,high,"number ""131/264"" read (partial ""1/264"" clearly visible, consistent)"
13,9,214,Amnesty Officer,,Common,Unit,Cunning,Normal,214,no,no,high,"number ""214/264"" clearly read"
13,10,228,Preparation,,Common,Upgrade,Cunning,Normal,228,no,no,high,"number ""228/264"" clearly read"
13,11,96,Forest Patroller,,Common,Unit,Command/Villainy,Normal,96,no,no,high,"number ""96/264"" clearly read"
13,12,550,Imperial Armored Commando,,Common,Unit,Vigilance/Villainy,Hyperspace Foil,48,yes,yes,high,"number ""550"" (bare) clearly read; visible foil sheen/holo shine on card"
13,13,99,Gozanti Assault Carrier,,Uncommon,Unit,Command/Villainy,Normal,99,no,no,high,"number ""99/264"" clearly read"
13,14,67,Get Lost,,Uncommon,Event,Vigilance/Heroism,Normal,67,no,no,high,"number ""67/264"" clearly read"
13,15,367,Long Live the Empire,,Uncommon,Event,Command/Villainy,Hyperspace,103,no,yes,high,"number ""367"" (bare, no ""/264"") clearly read"
13,16,28,Paz Vizsla,For a Brighter Future,Rare,Unit,Vigilance/Command/Heroism,Normal,28,no,no,high,"number ""28/264"" clearly read"
14,1,272,Moff Gideon,Indomitable Warlord,Common,Leader,Command/Villainy,Hyperspace,8,no,1,high,"number digits not legible (dark/angled corner); frame is bordered, consistent with Normal; variant corrected via 2026-07-12 number-first re-read (read 272)"
14,2,25,Emperor's Observatory,,Common,Base,Cunning,Hyperspace,25,no,1,medium,"number digits not legible; frame is bordered, consistent with Normal; variant corrected via 2026-07-12 number-first re-read (read None)"
