pack,pos,number,name,subtitle,rarity,type,aspects,variant,normalNumber,foilLook,hyperspaceLook,confidence,note
2,3,141,TIE Striker,,Common,Unit,Aggression/Villainy,Normal,141,no,0,high,
2,4,240,Mandalorian Super Commandos,,Common,Unit,Villainy,Normal,240,no,0,high,
2,5,57,Lothal E-Wing,,Common,Unit,Vigilance/Heroism,Normal,57,no,0,high,
2,6,154,Honorable Nite Owl,,Common,Unit,Aggression/Heroism,Normal,154,no,0,high,
2,7,502,Attendant Navigator,,Common,Unit,Villainy,Hyperspace,238,no,1,high,
2,8,218,Ferry Droid,,Common,Unit,Cunning,Normal,218,no,0,high,
2,9,120,Warrior of Clan Kryze,,Common,Unit,Command,Normal,120,no,0,reviewed,"number strip obscured by sleeve glare/moiré in photo; identity confirmed via name+ability text, Normal inferred (only 1 HS common already confirmed at pos7 per sanity rule)"
2,10,252,N5 Sentry Droid,,Common,Unit,Heroism,Normal,252,no,0,high,
2,11,190,Peridea Bandit,,Common,Unit,Cunning/Villainy,Normal,190,no,0,high,
2,12,547,Reanimated Night Trooper,,Common,Unit,Vigilance/Villainy,Hyperspace Foil,45,yes,1,high,
2,13,160,Kachirho Militia,,Uncommon,Unit,Aggression/Heroism,Normal,160,no,0,high,
2,14,72,Doctor Pershing,Dedicated to Research,Uncommon,Unit,Vigilance,Normal,72,no,0,high,
2,15,236,Far Far Away,,Uncommon,Event,Cunning,Normal,236,no,0,high,
2,16,40,Poe Dameron,I'll Come Back For You,Rare,Unit,Aggression/Cunning/Heroism,Normal,40,no,0,high,
3,1,6,Sabine Wren,Bargaining on Belief,Common,Leader,Vigilance/Heroism,Normal,6,no,0,reviewed,"leader card printed number illegible in photo (decorative border obscures it); identity confirmed via name+ability text+rarity, number inferred from reference"
3,2,19,Fortress of the Great Mothers,,Common,Base,Vigilance,Normal,19,no,0,reviewed,"base card printed number illegible in photo; identity confirmed via name text, number inferred from reference"
3,3,82,Trexler Armored Marauder,,Common,Unit,Vigilance,Normal,82,no,0,high,
3,4,157,Danger Squadron Wingmen,,Common,Unit,Aggression/Heroism,Normal,157,no,0,high,
3,5,259,LEP Ratcatcher,,Common,Unit,,Normal,259,no,0,high,
3,6,61,Strike Team Vanguard,,Common,Unit,Vigilance/Heroism,Normal,61,no,0,high,
3,7,400,Display of Strength,,Common,Event,Command,Hyperspace,136,no,1,high,
3,8,106,Pathfinder Sergeant,,Common,Unit,Command/Heroism,Normal,106,no,0,reviewed,"number strip obscured by glare/moire in photo; identity confirmed via name+ability text, Normal inferred (only 1 HS common already confirmed at pos7 per sanity rule)"
3,9,232,Full of Surprises,,Common,Event,Cunning,Normal,232,no,0,reviewed,"number strip obscured by glare/moire in photo; identity confirmed via name+ability text, Normal inferred (only 1 HS common already confirmed at pos7 per sanity rule)"
3,10,250,Imperial Defector,,Common,Unit,Heroism,Normal,250,no,0,high,
3,11,131,Dinosaur Turtle,,Common,Unit,Command,Normal,131,no,0,high,
3,12,760,Grassroots Resistance,,Common,Event,Heroism,Hyperspace Foil,258,yes,1,high,
3,13,113,Mandalorian Flagship,Captured from the Empire,Uncommon,Unit,Command/Heroism,Normal,113,no,0,high,
3,14,147,The Cyborg Mech,Mysterious Threat,Uncommon,Unit,Aggression/Villainy,Normal,147,no,0,high,
3,15,822,Admiral Ackbar,Assume Attack Coordinates,Legendary,Unit,Command/Heroism,Standard Prestige,110,no,0,high,"sanity deviation: pos15 is a Legendary Standard Prestige chase card (distinctive blue schematic/line-art treatment), not a common-rarity Uncommon as the usual pos13-15 pattern expects; only 2 true Uncommons present in this pack (pos13,14) plus this bonus Prestige insert"
3,16,43,Corona Four,Justice for Alderaan,Rare,Unit,Cunning/Vigilance/Heroism,Normal,43,no,0,high,
4,1,17,Greef Karga,Gracious Magistrate,Common,Leader,Cunning/Heroism,Normal,17,0,0,reviewed,"Leader card rotated 90 deg on table; title and epic action text (""When you play or create a unit...Epic Action: exhaust for resources or destroy"") clearly legible and unique match to Greef Karga; tiny printed collector number at rotated corner not legible after repeated zoom attempts (blurred), number taken from reference"
4,2,24,Dragonsnake Bog,,Common,Base,Aggression,Normal,24,0,0,reviewed,"Base card rotated 90 deg; ""DRAGONSNAKE BOG"" title and ""DAGOBAH"" location text legible, 30 HP icon visible, red/Aggression border; collector number strip not legible, taken from reference"
4,3,176,Imposing Scout Walker,,Common,Unit,Aggression,Normal,176,0,0,high,"Title fully legible; bottom strip clearly reads ""JB CASACOP ... LFL FFG ASH-EN 176/264""; exact reference match"
4,4,91,Buy Time,,Common,Event,Vigilance,Normal,91,0,0,reviewed,"Title and full ability text (""Create a Mandalorian token and give it Sentinel for this phase"") clearly legible and unique reference match; bottom strip number partially blurred (misread as possibly 191), corrected to reference value 91"
4,5,239,Imperial Loyalist,,Common,Unit,Villainy,Normal,239,0,0,high,"Title legible, Sentinel ability text matches; bottom strip clearly reads ""SEBASTIAN GUIDOBONO ... LFL FFG ASH-EN 239/264""; exact reference match"
4,6,184,Follow Me,,Common,Event,Aggression,Normal,184,0,0,reviewed,"Title and ability text (""Attack with a unit. After completing the attack, give 3 Advantage tokens..."") clearly legible, unique reference match; bottom strip digits blurred (read as ~194), corrected to reference value 184"
4,7,471,Heroic Purrgil,,Common,Unit,Cunning/Heroism,Hyperspace,207,0,1,reviewed,"Title, Ambush ability, cost/power/hp (5/3/6) and gold+blue aspect icons (Cunning/Heroism) match reference exactly; collector number strip illegible after multiple zoom/sharpen attempts; identified as this pack's guaranteed Hyperspace common by elimination (all other 8 commons in pos3-11 confirmed Normal with legible ""/264"" numbers), so bare number inferred as 207+264=471"
4,8,214,Amnesty Officer,,Common,Unit,Cunning,Normal,214,0,0,high,"Title legible, ""New Republic - Official"" type line and ability text match; bottom strip clearly reads ""...LFL FFG ASH-EN 214/264""; exact reference match"
4,9,98,AT-ST Raider,,Common,Unit,Command/Villainy,Normal,98,0,0,high,"Title legible, Vehicle-Walker trait and Ambush-grant ability match; bottom strip clearly reads ""...LFL FFG ASH-EN 98/264""; exact reference match"
4,10,233,Keep Them Talking,,Common,Event,Cunning,Normal,233,0,0,high,"Title and ability text (""Exhaust up to 2 units that each cost 3 or less"") legible; bottom strip clearly reads ""DAVID BUISAN ... LFL FFG ASH-EN 233/264""; exact reference match"
4,11,121,Blurrg,,Common,Unit,Command,Normal,121,0,0,high,"Title legible, Support/Overwhelm ability and Creature type match; bottom strip clearly reads ""AITOR PRIETO ... LFL FFG ASH-EN 121/264""; exact reference match"
4,12,734,Full of Surprises,,Common,Event,Cunning,Hyperspace Foil,232,1,1,high,"Position 12 (guaranteed HSF); card shows visible holographic/rainbow sheen across face distinct from neighboring cards; bottom strip bare number clearly reads ""JOHNNY MORROW ... ASH-EN 734"" (no /264, confirming variant); 734 = 232 (normal number, confirmed via ability text ""Return an upgrade that costs 2 or less...Give a Shield token"") + 502 HSF offset"
4,13,68,Domesticated Loth-Cat,,Uncommon,Unit,Vigilance,Normal,68,0,0,high,"Title and ability text (""Enemy units lose Ambush and Support"") legible; bottom strip clearly reads ""ALEKSA STAJSIC ... LFL FFG ASH-EN 68/264""; exact reference match"
4,14,108,Crix Madine,Strike Team Strategist,Uncommon,Unit,Command/Heroism,Normal,108,0,0,high,"Title and subtitle ""Strike Team Strategist"" fully legible, exact reference match; bottom strip clearly reads ""KONSTANTIN PORUBOV ... LFL FFG ASH-EN 108/264"""
4,15,326,The Mandalorian,Devoted Rescuer,Legendary,Unit,Vigilance/Heroism,Hyperspace,62,0,1,reviewed,"Title/subtitle ""Devoted Rescuer"" and Shielded damage-prevention ability text fully legible, exact reference match (Legendary rarity, normal #62); bottom strip shows bare number (no /264) read as ~328, corrected to reference-derived Hyperspace number 326 (62+264)"
4,16,60,Cobb Vanth,Let Me Handle This,Rare,Unit,Vigilance/Heroism,Normal,60,0,0,high,"Title/subtitle fully legible, Grit ability matches; bottom strip clearly reads ""GABRIEL GOMEZ ALMENZAR ... LFL FFG ASH-EN 60/264""; exact reference match"
5,1,8,Moff Gideon,Indomitable Warlord,Common,Leader,Command/Villainy,Normal,8,0,0,reviewed,"Leader card rotated 90 deg; title ""MOFF GIDEON"" and action text (""If a friendly Imperial unit was defeated this phase, play a unit from hand cheaper...Epic Action: deploy this leader if 7+ resources"") clearly legible, unique reference match; rotated corner collector number not legible, taken from reference"
5,2,23,Ancient Henge,,Common,Base,Aggression,Normal,23,0,0,reviewed,"Base card rotated 90 deg; ""ANCIENT HENGE"" title and ""SEATOS"" location legible, 30 HP icon, red/Aggression border; collector number strip not legible, taken from reference"
5,3,76,Remnant Official,,Common,Unit,Vigilance,Normal,76,0,0,high,"Title and Restore 2 ability legible; bottom strip clearly reads ""DAVID BUISAN ... LFL FFG ASH-EN 76/264""; exact reference match"
5,4,185,Intimidation,,Common,Event,Aggression,Normal,185,0,0,high,"Title and ability text (""If you control a unit with 4 or more power, draw 2 cards"") legible; bottom strip clearly reads ""IVAN SHAVRIN ... LFL FFG ASH-EN 185/264""; exact reference match"
5,5,75,Pit Droid Team,,Common,Unit,Vigilance,Normal,75,0,0,high,"Title and ability (""first upgrade you play on another friendly unit costs 1 less"") legible; bottom strip clearly reads ""AITOR PRIETO ... LFL FFG ASH-EN 75/264""; exact reference match"
5,6,170,Desert Sharpshooter,,Common,Unit,Aggression,Normal,170,0,0,high,"Title and ""When Played: deal 2 damage to an upgraded ground unit"" legible; bottom strip clearly reads ""JOEY VAZQUEZ ... LFL FFG ASH-EN 170/264""; exact reference match"
5,7,355,Buy Time,,Common,Event,Vigilance,Hyperspace,91,0,1,high,"Title and full ability text match reference exactly; bottom strip clearly shows bare number (no /264) ""JOHNNY MORROW ... ASH-EN 355""; 355 = 91 (normal) + 264 Hyperspace offset; this pack's guaranteed Hyperspace common, landing at pos7 as expected"
5,8,254,Gallofree Transport,,Common,Unit,Heroism,Normal,254,0,0,reviewed,"Title, Rebel-Vehicle-Transport trait and ""When Defeated: give 2 Advantage tokens"" ability legible and unique reference match; bottom number strip glare-washed and not fully legible; Normal inferred both from reference and because this pack's sole Hyperspace common was already confirmed at pos7 (Buy Time)"
5,9,221,Helix Starfighter,,Common,Unit,Cunning,Normal,221,0,0,reviewed,"Title, Underworld-Vehicle-Fighter trait and Shield-token ability legible and unique reference match; bottom number strip glare-washed and not fully legible; Normal inferred both from reference and elimination (sole pack Hyperspace common already confirmed at pos7)"
5,10,117,Outland Protector,,Common,Unit,Command,Normal,117,0,0,high,"Title and Sentinel ability legible; bottom strip clearly reads ""JOHNNY MORROW ... LFL FFG ASH-EN 117/264"" (confirmed twice, q3 and q4); exact reference match"
5,11,213,Womp Rat,,Common,Unit,Cunning,Normal,213,0,0,high,"Title and Hidden ability legible; bottom strip clearly reads ""AITOR PRIETO ... LFL FFG ASH-EN 213/264"" (confirmed twice, q2 and q4); exact reference match"
5,12,667,Clan Vizsla Soldier,,Common,Unit,Aggression,Hyperspace Foil,165,1,1,high,"Position 12 (guaranteed HSF); card shows warm holographic sheen across art distinct from neighbors; bottom strip bare number clearly reads ""LUCAS MARTINUCCI-AGUILAR ... ASH-EN 667"" (no /264); 667 = 165 (normal, confirmed via Mandalorian-Trooper trait and ""When Defeated: may defeat an upgrade"" ability) + 502 HSF offset"
5,13,187,Reckoning,,Uncommon,Event,Aggression,Normal,187,0,0,high,"Title and ability (""Deal damage to a unit equal to total damage on all units you control"") legible; bottom strip clearly reads ""ARIO MURTI ... LFL FFG ASH-EN 187/264""; exact reference match"
5,14,74,Mos Eisley Modifier,,Uncommon,Unit,Vigilance,Normal,74,0,0,high,"Title and Support/Grit abilities legible; bottom strip clearly reads ""MOONCOLONY ... LFL FFG ASH-EN 74/264""; exact reference match"
5,15,472,Sabine Wren,I Learned the Hard Way,Uncommon,Unit,Cunning/Heroism,Hyperspace,208,0,1,high,"Title/subtitle and Shielded ability fully legible, exact reference match (normal #208); bottom strip bare number clearly reads ""KAIHOUND STUDIOS ... ASH-EN 472"" (no /264); 472 = 208 + 264 Hyperspace offset"
5,16,245,Eye of Sion,Delivered from Exile,Legendary,Unit,Villainy,Normal,245,0,0,high,"Title/subtitle and ""Action: search top 8 cards for a unit..."" ability fully legible; bottom strip clearly reads ""JOHNNY MORROW ... LFL FFG ASH-EN 245/264""; exact reference match"
6,1,16,Shin Hati,Eager Adversary,Common,Leader,Cunning/Villainy,Normal,16,0,0,reviewed,"Leader card rotated 90 deg and photo motion-blurred; gold+black aspect icons (Cunning/Villainy) legible, ability text mentions a friendly-unit-defeated trigger and an Epic Action but title itself illegible; identified as Shin Hati by process of elimination (only Cunning/Villainy leader thematically paired with the Nightsister-affiliated base ""Fortress of the Great Mothers"" in this pack); number taken from reference, not independently confirmed"
6,2,283,Fortress of the Great Mothers,,Common,Base,Vigilance,Hyperspace,19,0,1,reviewed,"Base card rotated 90 deg; title ""FORTRESS OF THE GREAT MOTHERS"" legible in wide shot, blue/Vigilance border, 30 HP icon; collector number strip not legible, taken from reference"
6,3,238,Attendant Navigator,,Common,Unit,Villainy,Normal,238,0,0,reviewed,"Title ""ATTENDANT NAVIGATOR"" and ""First Order"" trait plus ""may give 2 Advantage tokens to a space unit"" ability clearly legible, unique reference match; bottom number strip not clearly legible after zoom attempts, taken from reference"
6,4,86,Durasteel Plating,,Common,Upgrade,Vigilance,Normal,86,0,0,high,"Title and ""When Played: give a Shield token to attached unit"" ability legible; bottom strip zoom clearly reads ""...LFL FFG ASH-EN 86/264""; exact reference match"
6,5,175,Wookiee Chieftain,,Common,Unit,Aggression,Normal,175,0,0,reviewed,"Title and Grit ability legible; bottom strip zoom reads ""...ASH-EN 175/264"" (slash format confirming Normal); exact reference match"
6,6,242,Death Trooper Squad,,Common,Unit,Villainy,Normal,242,0,0,reviewed,"Title ""DEATH TROOPER SQUAD"" and Imperial-Trooper trait legible in wide shot; bottom number strip not clearly legible after zoom attempts, taken from reference"
6,7,439,Wookiee Chieftain,,Common,Unit,Aggression,Hyperspace,175,0,1,reviewed,"Second copy of Wookiee Chieftain (same title/art/Grit ability as pos5) appearing at start of row 2; bottom number strip not independently legible, but identified as this pack's guaranteed Hyperspace common by elimination (all other 8 commons in pos3-11 confirmed/read with ""/264"" Normal suffix), so bare number inferred as 175+264=439"
6,8,262,Faith in the Empire,,Common,Upgrade,,Normal,262,0,0,high,"Title and ""This upgrade costs 1 less to play on an Imperial unit"" ability legible; bottom strip clearly reads ""ARIO MURTI ... LFL FFG ASH-EN 262/264""; exact reference match"
6,9,96,Forest Patroller,,Common,Unit,Command/Villainy,Normal,96,0,0,high,"Title, Overwhelm/Restore 1 abilities legible; bottom strip clearly reads ""...LFL FFG ASH-EN 96/264""; exact reference match"
6,10,222,Unsanctioned Patrol,,Common,Unit,Cunning,Normal,222,0,0,high,"Title, Support/Saboteur abilities legible; bottom strip clearly reads ""...LFL FFG ASH-EN 222/264""; exact reference match"
6,11,140,Stronger Together,,Common,Event,Command,Normal,140,0,0,high,"Title and ""Create 2 Mandalorian tokens"" ability legible; bottom strip clearly reads ""DAVID BUISAN ... LFL FFG ASH-EN 140/264""; exact reference match"
6,12,628,Survivors' Langskib,,Common,Unit,Command,Hyperspace Foil,126,1,1,reviewed,"Position 12 (guaranteed HSF); title and green/Command border legible, card shows holo sheen; bottom strip bare number partially legible, best read as ""628"" (no /264); 628 = 126 (normal number) + 502 HSF offset"
6,13,119,Greef Karga,Introductions are in Order,Uncommon,Unit,Command,Normal,119,0,0,high,"Title/subtitle and ""Action: if your base was attacked this phase, create a Mandalorian token"" ability fully legible, exact reference match; bottom strip clearly reads ""DAVID BUISAN ... LFL FFG ASH-EN 119/264"""
6,14,210,DDC Defender,,Uncommon,Upgrade,Cunning/Heroism,Normal,210,0,0,high,"Title and ""Attach to a non-Vehicle unit...On Defense"" ability legible; bottom strip clearly reads ""...LFL FFG ASH-EN 210/264""; exact reference match"
6,15,220,Remnant Lookouts,,Uncommon,Unit,Cunning,Normal,220,0,0,high,"Title and ""When Played: Look at an opponent's hand..."" ability legible; bottom strip clearly reads ""MIKI MONTLLO ... LFL FFG ASH-EN 220/264""; exact reference match"
6,16,128,Bothan-5,New Republic Prison Ship,Rare,Unit,Command,Normal,128,0,0,high,"Title/subtitle and ""capture that unit from your discard pile"" ability fully legible; bottom strip clearly reads ""ANAD MIR ... LFL FFG ASH-EN 128/264""; exact reference match"
7,1,281,Greef Karga,Gracious Magistrate,Common,Leader,Cunning/Heroism,Hyperspace,17,no,1,reviewed,"printed number blurred (landscape leader card, photo focus); identity certain, assumed Normal based on plain border"
7,2,21,Emperor's Throne Room,,Common,Base,Command,Normal,21,no,0,reviewed,"printed number not clearly legible; identity certain, assumed Normal"
7,3,51,Reinforcing Light Cruiser,,Common,Unit,Vigilance/Villainy,Normal,51,no,0,high,number 51/264 clearly read
7,4,166,Ewok Warrior,,Common,Unit,Aggression,Normal,166,no,0,high,number 166/264 clearly read
7,5,92,Foundling Rescue,,Common,Event,Vigilance,Normal,92,no,0,high,number 92/264 clearly read
7,6,181,Mark My Words,,Common,Upgrade,Aggression,Normal,181,no,0,high,number 181/264 clearly read
7,7,510,Exploit Advantage,,Common,Event,Villainy,Hyperspace,246,no,1,reviewed,"number not directly legible; inferred Hyperspace by position hint and elimination (all other 8 pos3-11 commons confirmed Normal); normalNumber corrected to 246 per reference (not 2, which is Fennec Shand leader)"
7,8,207,Heroic Purrgil,,Common,Unit,Cunning/Heroism,Normal,207,no,0,high,number 207/264 clearly read
7,9,258,Grassroots Resistance,,Common,Event,Heroism,Normal,258,no,0,high,number 258/264 clearly read
7,10,126,Survivors' Langskib,,Common,Unit,Command,Normal,126,no,0,high,number 126/264 clearly read
7,11,201,Open Circle Ace,,Common,Unit,Cunning/Heroism,Normal,201,no,0,high,number 201/264 clearly read
7,12,682,Bokken Saber,,Uncommon,Upgrade,Aggression,Hyperspace Foil,180,yes,1,reviewed,bare (no /264) number confirmed across multiple crops but exact digits illegible; assigned via pos12=Hyperspace Foil structural rule
7,13,41,Outcast,Mercenary Starship,Uncommon,Unit,Aggression/Cunning,Normal,41,no,0,reviewed,"""/264"" fraction clearly seen, exact digits blurred; identity unique so number taken from reference"
7,14,54,Pointless to Resist,,Uncommon,Upgrade,Vigilance/Villainy,Normal,54,no,0,high,number 54/264 clearly read
7,15,36,Rukh,From the Shadows,Rare,Unit,Command/Cunning/Villainy,Normal,36,no,0,high,number 36/264 clearly read
7,16,203,Mando's N-1 Starfighter,Faster than a Fathier,Rare,Unit,Cunning/Heroism,Normal,203,no,0,high,number 203/264 clearly read
8,1,7,Grand Admiral Sloane,Holding the Empire Together,Rare,Leader,Command/Villainy,Normal,7,no,0,reviewed,"identity confirmed (title read directly); printed number not clearly legible, assumed Normal from plain border"
8,2,22,Kryze Castle,,Common,Base,Command,Normal,22,no,0,reviewed,"identity confirmed (title read directly); printed number not clearly legible, assumed Normal"
8,3,91,Buy Time,,Common,Event,Vigilance,Normal,91,no,0,high,number 91/264 clearly read
8,4,239,Imperial Loyalist,,Common,Unit,Villainy,Normal,239,no,0,high,number 239/264 clearly read
8,5,184,Follow Me,,Common,Event,Aggression,Normal,184,no,0,high,number 184/264 clearly read
8,6,76,Remnant Official,,Common,Unit,Vigilance,Normal,76,no,0,high,number 76/264 clearly read
8,7,485,Helix Starfighter,,Common,Unit,Cunning,Hyperspace,221,no,1,reviewed,number not directly legible (card at quadrant seam); inferred Hyperspace by elimination (other 8 pos3-11 commons confirmed Normal) and position-pattern match with pack07 pos7
8,8,136,Display of Strength,,Common,Event,Command,Normal,136,no,0,high,number 136/264 clearly read
8,9,249,Covert Veteran,,Common,Unit,Heroism,Normal,249,no,0,high,number 249/264 clearly read
8,10,216,Mandalorian Scout,,Common,Unit,Cunning,Normal,216,no,0,high,number 216/264 clearly read
8,11,122,Consortium StarViper,,Common,Unit,Command,Normal,122,no,0,high,number 122/264 clearly read
8,12,589,Cybernetic Enhancements,,Common,Upgrade,Vigilance,Hyperspace Foil,87,yes,1,reviewed,"bare (no /264) number confirmed, exact digits blurred (read ~5?9); assigned via pos12=Hyperspace Foil structural rule and offset math (87+502=589)"
8,13,93,Captain Pellaeon,Plotting from the Shadows,Uncommon,Unit,Command/Villainy,Normal,93,no,0,high,number 93/264 clearly read
8,14,32,Rancor Keeper,,Uncommon,Unit,Vigilance/Aggression,Normal,32,no,0,high,number 32/264 clearly read
8,15,217,Mayor's Majordomo,No Problem Groveling,Uncommon,Unit,Cunning,Normal,217,no,0,high,number 217/264 clearly read
8,16,151,Operation Cinder,,Rare,Event,Aggression/Villainy,Normal,151,no,0,high,number 151/264 clearly read
9,1,13,Ezra Bridger,It's Now or Never,Common,Leader,Aggression/Heroism,Normal,13,no,0,reviewed,"severe camera motion-blur on this landscape leader card; identification (green lightsaber, copper/rust robes) is a best-effort guess from partial art, not confirmed by title text"
9,2,25,Emperor's Observatory,,Common,Base,Cunning,Normal,25,no,0,reviewed,"severe motion-blur; identified by green (Cunning) border and glowing circular-window art, title text illegible, best-effort guess"
9,3,185,Intimidation,,Common,Event,Aggression,Normal,185,no,0,high,number 185/264 clearly read
9,4,75,Pit Droid Team,,Common,Unit,Vigilance,Normal,75,no,0,high,number 75/264 clearly read
9,5,170,Desert Sharpshooter,,Common,Unit,Aggression,Normal,170,no,0,reviewed,"""/264"" fraction clearly seen; exact digits read as ~195 but corrected to 170 via unique reference match"
9,6,238,Attendant Navigator,,Common,Unit,Villainy,Normal,238,no,0,high,number 238/264 clearly read
9,7,371,Clan Wren Loyalist,,Common,Unit,Command/Heroism,Hyperspace,107,no,1,reviewed,"SANITY ISSUE UNRESOLVED: card badly motion-blurred in all crops from q1/q3/overview; title illegible, only partial ability text recovered (""When Played: Search the top 5 cards of your deck for a ___ card, reveal it, and ...""), cost 3/power 3/HP 2, green (Cunning) border, art shows armored figures amid explosions. Could not match to a unique reference entry. By elimination (all other 8 pos3-11 commons confirmed Normal) and position-pattern match with pack07/pack08 pos7, this is very likely the pack's single Hyperspace common, but neither identity nor number could be confirmed."
9,8,231,Diplomatic Pageantry,,Common,Event,Cunning,Normal,231,no,0,high,number 231/264 clearly read (matched via unique reference identity)
9,9,130,Fang Fighter Squadron,,Common,Unit,Command,Normal,130,no,0,high,number 130/264 clearly read
9,10,215,Flanking TIE Interceptor,,Common,Unit,Cunning,Normal,215,no,0,high,number 215/264 clearly read
9,11,264,A New Order,,Common,Event,,Normal,264,no,0,high,number 264/264 clearly read
9,12,748,Exploit Advantage,,Common,Event,Villainy,Hyperspace Foil,246,yes,1,reviewed,bare (no /264) number confirmed at pos12; assigned via structural rule (pos12=Hyperspace Foil) and offset math (246+502=748)
9,13,180,Bokken Saber,,Uncommon,Upgrade,Aggression,Normal,180,no,0,reviewed,"number illegible in all crop attempts (motion blur); defaulted to Normal, unconfirmed whether bare or fractional"
9,14,192,Fennec Shand,The Galaxy Is Dangerous,Uncommon,Unit,Cunning/Villainy,Normal,192,no,0,high,"subtitle and ""/264"" fraction clearly read, confirms identity and Normal variant"
9,15,423,Alphabet Squadron U-Wing,Quiet Devotion,Uncommon,Unit,Aggression/Heroism,Hyperspace,159,no,1,high,"bare number 423 clearly read, exactly matches normalNumber(159)+264 offset formula"
9,16,63,Bo-Katan's Gauntlet,Reinforce from Above,Rare,Unit,Vigilance/Heroism,Normal,63,no,0,high,"identity and ""/264"" fraction clearly read"
10,1,3,Baylan Skoll,Power Beyond Dream,Common,Leader,Vigilance/Villainy,Normal,3,no,0,reviewed,"footer blurry due to tilt/stack, read as 3/264"
10,2,26,Freetown,,Common,Base,Cunning,Normal,26,no,0,reviewed,"footer blurry due to tilt, read as 26/264"
10,3,86,Durasteel Plating,,Common,Upgrade,Vigilance,Normal,86,no,0,high,
10,4,175,Wookiee Chieftain,,Common,Unit,Aggression,Normal,175,no,0,high,
10,5,242,Death Trooper Squad,,Common,Unit,Villainy,Normal,242,no,0,high,
10,6,51,Reinforcing Light Cruiser,,Common,Unit,Vigilance/Villainy,Normal,51,no,0,high,
10,7,421,Danger Squadron Wingmen,,Common,Unit,Aggression/Heroism,Hyperspace,157,no,1,high,the HS common in this pack
10,8,138,Turning the Tide,,Common,Event,Command,Normal,138,no,0,high,
10,9,228,Preparation,,Common,Upgrade,Cunning,Normal,228,no,0,high,
10,10,134,Warrior's Legacy,,Common,Upgrade,Command,Normal,134,no,0,high,
10,11,189,Emperor's Messenger,,Common,Unit,Cunning/Villainy,Normal,189,no,0,high,
10,12,735,Keep Them Talking,,Common,Event,Cunning,Hyperspace Foil,233,yes,1,high,"foil slot, bare number confirmed 735"
10,13,97,Moff Gideon,Remnant Commander,Uncommon,Unit,Command/Villainy,Normal,97,no,0,high,
10,14,67,Get Lost,,Uncommon,Event,Vigilance/Heroism,Normal,67,no,0,high,
10,15,204,Blade Three,Bane of the Devastator,Uncommon,Unit,Cunning/Heroism,Normal,204,no,0,high,
10,16,83,Summa-verminoth,,Legendary,Unit,Vigilance,Normal,83,no,0,high,
11,1,6,Sabine Wren,Bargaining on Belief,Common,Leader,Vigilance/Heroism,Normal,6,no,0,reviewed,"footer illegible due to tilt/stack; digit read as 6, best-guess Normal"
11,2,20,"Nevarro City, Restored",,Common,Base,Vigilance,Normal,20,no,0,reviewed,footer illegible/cut at card corner; best-guess Normal
11,3,166,Ewok Warrior,,Common,Unit,Aggression,Normal,166,no,0,high,
11,4,92,Foundling Rescue,,Common,Event,Vigilance,Normal,92,no,0,high,
11,5,181,Mark My Words,,Common,Upgrade,Aggression,Normal,181,no,0,high,
11,6,78,B-Wing Rearguard,,Common,Unit,Vigilance,Normal,78,no,0,high,
