pack,pos,number,name,subtitle,rarity,type,aspects,variant,normalNumber,foilLook,hyperspaceLook,confidence,note
2,1,275,Cad Bane,Still Faster than You,Common,Leader,Aggression/Villainy,Hyperspace,11,0,1,reviewed,"number unreadable at rotated card edge; inferred Normal from bordered frame, matches pack01 leader identity"
2,2,283,Fortress of the Great Mothers,,Common,Base,Vigilance,Hyperspace,19,0,1,reviewed,"number unreadable at rotated card edge; inferred Normal from bordered frame, name reads ""Fortress of the Great Mothers"" location ""Peridea"""
2,3,170,Desert Sharpshooter,,Common,Unit,Aggression,Normal,170,0,0,high,"read ""170/264"" clearly"
2,4,238,Attendant Navigator,,Common,Unit,Villainy,Normal,238,0,0,high,"read ""238/264"" clearly"
2,5,86,Durasteel Plating,,Common,Upgrade,Vigilance,Normal,86,0,0,high,"read ""86/264"" clearly"
2,6,175,Wookiee Chieftain,,Common,Unit,Aggression,Normal,175,0,0,high,"read ""175/264"" clearly"
2,7,465,Open Circle Ace,,Common,Unit,Cunning/Heroism,Hyperspace,201,0,1,reviewed,"borderless full-bleed art confirmed (Hyperspace look); bottom-edge digits washed out by glare, number inferred via ref match + sanity rule (only 1 HS common per pack)"
2,8,233,Keep Them Talking,,Common,Event,Cunning,Normal,233,0,0,high,"read ""233/264"" clearly"
2,9,136,Display of Strength,,Common,Event,Command,Normal,136,0,0,high,"read ""136/264"" confirmed via zoom crop"
2,10,215,Flanking TIE Interceptor,,Common,Unit,Cunning,Normal,215,0,0,reviewed,bottom bar glare-washed and unreadable; bordered frame + sanity rule (HS slot already used by pos7) confirms Normal
2,11,258,Grassroots Resistance,,Common,Event,Heroism,Normal,258,0,0,high,"read ""258/264"" confirmed via zoom crop"
2,12,600,AT-ST Raider,,Common,Unit,Command/Villainy,Hyperspace Foil,98,1,1,high,"bare number ""600"" read clearly at foil slot pos12"
2,13,162,Rash Action,,Uncommon,Event,Aggression/Heroism,Normal,162,0,0,high,"read ""162/264"" clearly"
2,14,46,Scion Shuttle,At Morgan's Bidding,Uncommon,Unit,Vigilance/Villainy,Normal,46,0,0,high,"read ""46/264"" clearly, unique diamond marker before name"
2,15,139,Hold Them Off,,Uncommon,Event,Command,Normal,139,0,0,high,"read ""139/264"" clearly"
2,16,52,Chimaera,A Frightening Reality,Legendary,Unit,Vigilance/Villainy,Normal,52,0,0,high,"read ""52/264"" clearly, unique diamond marker before name"
3,1,6,Sabine Wren,Bargaining on Belief,Common,Leader,Vigilance/Heroism,Normal,6,0,0,reviewed,"number unreadable at rotated card edge; inferred Normal from bordered frame, ability text matches ref subtitle ""Bargaining on Belief"""
3,2,21,Emperor's Throne Room,,Common,Base,Command,Normal,21,0,0,reviewed,"number unreadable at rotated card edge; inferred Normal from bordered frame, location ""Death Star"""
3,3,242,Death Trooper Squad,,Common,Unit,Villainy,Normal,242,0,0,high,"read ""242/264"" clearly"
3,4,51,Reinforcing Light Cruiser,,Common,Unit,Vigilance/Villainy,Normal,51,0,0,high,"read ""51/264"" clearly"
3,5,166,Ewok Warrior,,Common,Unit,Aggression,Normal,166,0,0,high,"read ""166/264"" clearly"
3,6,92,Foundling Rescue,,Common,Event,Vigilance,Normal,92,0,0,high,"read ""92/264"" clearly"
3,7,322,Duchess's Protector,,Common,Unit,Vigilance/Heroism,Hyperspace,58,0,1,reviewed,"borderless full-bleed art confirmed (Hyperspace look); bottom-edge digits washed out by glare/light card color, number inferred via ref match + sanity rule (only 1 HS common per pack)"
3,8,122,Consortium StarViper,,Common,Unit,Command,Normal,122,0,0,high,"read ""122/264"" clearly"
3,9,221,Helix Starfighter,,Common,Unit,Cunning,Normal,221,0,0,high,"read ""221/264"" clearly"
3,10,134,Warrior's Legacy,,Common,Upgrade,Command,Normal,134,0,0,reviewed,bottom bar obscured by reflective glare spot; bordered frame + sanity rule (HS slot already used by pos7) confirms Normal
3,11,249,Covert Veteran,,Common,Unit,Heroism,Normal,249,0,0,high,"read ""249/264"" confirmed via zoom crop"
3,12,736,Masterstroke,,Common,Event,Cunning,Hyperspace Foil,234,1,1,high,"bare number ""736"" read clearly at foil slot pos12"
3,13,146,Justifier,Relentless,Uncommon,Unit,Aggression/Villainy,Normal,146,0,0,high,"read ""146/264"" clearly"
3,14,56,Huyang,Your Aptitude Falls Short,Uncommon,Unit,Vigilance/Heroism,Normal,56,0,0,high,"read ""56/264"" clearly"
3,15,301,Red Leader,Strike the Reactor,Rare,Unit,Command/Cunning/Heroism,Hyperspace,37,0,1,high,"bare number ""301"" confirmed via zoom crop; upgraded UC3 slot showing HS Rare per pack structure rules"
3,16,104,Dathomiri Magicks,,Rare,Event,Command/Villainy,Normal,104,0,0,high,"read ""104/264"" clearly"
4,1,17,Greef Karga,Gracious Magistrate,Common,Leader,Cunning/Heroism,Normal,17,0,0,reviewed,"Leader card photographed sideways/rotated; collector number not legible; art (pale face, red/gold ornate robe) strongly matches Palpatine leader art; number assumed Normal from lack of visible border/foil cues"
4,2,22,Kryze Castle,,Common,Base,Command,Normal,22,0,0,reviewed,"Base card rotated to landscape per structure; title bar illegible except fragment resembling 'Kryze'; grayscale stone/castle-like art with green (Command) border; number not legible, best reference guess"
4,3,181,Mark My Words,,Common,Upgrade,Aggression,Normal,181,0,0,reviewed,"Cost 1, red/Aggression border, text mentions attacking a damaged unit and appears restricted to Leader units; title illegible, tentative match to closest thematic reference card; number not legible"
4,4,78,B-Wing Rearguard,,Common,Unit,Vigilance,Normal,78,0,0,reviewed,"Title clearly read as 'B-Wing Rearguard' (initially misread as '5-Wing'); blue Vigilance border, ship art matches; bottom collector number strip not legible"
4,5,174,StarFortress Heavy Bomber,,Common,Unit,Aggression,Normal,174,0,0,reviewed,"Title fully legible 'StarFortress Heavy Bomber', red Aggression border, 'Resistance - Vehicle - Transport' type line visible, unique reference match; number strip not legible"
4,6,237,Mouse Droid,,Common,Unit,Villainy,Normal,237,0,0,reviewed,"Cost 1, white/lavender bordered card, starfighter art, ability text mentions 'Raid 1' and discounting the next Vehicle played; title illegible ('Princess Omega' misread, no such card in reference); weak guess by aspect/cost/theme only"
4,7,502,Attendant Navigator,,Common,Unit,Villainy,Hyperspace,238,0,1,reviewed,"Cost 2, dark/red-toned art with city silhouette and cloaked figure, gray/black aspect icon suggesting Villainy; title largely illegible; weak reference guess"
4,8,222,Unsanctioned Patrol,,Common,Unit,Cunning,Normal,222,0,0,reviewed,"Cost 4, tan/gold bordered card; title fragment read as containing 'Patrol'; matched to closest reference card with 'Patrol' in name; low confidence"
4,9,121,Blurrg,,Common,Unit,Command,Normal,121,0,0,reviewed,"Cost 1, tan/green bordered card, monster/creature art, type line clearly reads 'CREATURE'; title illegible but creature art plus type line strongly matches Blurrg"
4,10,201,Open Circle Ace,,Common,Unit,Cunning/Heroism,Normal,201,0,0,reviewed,"Title fully legible 'Open Circle Ace', gold border, starfighter-over-planet art, 'Republic - Vehicle - Fighter' type line visible; unique reference match; number strip not legible"
4,11,130,Fang Fighter Squadron,,Common,Unit,Command,Normal,130,0,0,reviewed,"Title fully legible 'Fang Fighter Squadron', green border, 'Mandalorian - Vehicle - Transport' type line; unique reference match; number strip not legible"
4,12,673,Pegasus Tri-Wing,,Common,Unit,Aggression,Hyperspace Foil,171,1,1,reviewed,"Position 12 (guaranteed Hyperspace Foil by pack structure); dark/reflective card consistent with foil; cost 3, red Aggression pip, walker/vehicle art tentatively matches 'Imposing Scout Walker'; bare number not legible, variant/number inferred from structure + reference lookup"
4,13,125,Stolen Eta Shuttle,,Uncommon,Unit,Command,Normal,125,0,0,reviewed,"Cost 4, green-bordered card, ship/cruiser art, type line fragment suggests 'Cruiser'; title largely illegible; weak reference guess"
4,14,223,Halo,Not According to Plan,Uncommon,Unit,Cunning,Normal,223,0,0,reviewed,"Gold-bordered card, type line clearly reads 'MANDALORIAN - VEHICLE - TRANSPORT'; title fragment read as 'Malir' does not match any reference name; matched by exact type-line phrase instead; this is UC1/UC2 slot so Normal variant assumed"
4,15,194,Snub Fighter Squadron,,Uncommon,Unit,Cunning/Villainy,Normal,194,0,0,reviewed,"Title fully legible 'Snub Fighter Squadron', 'Underworld - Vehicle - Fighter' type line visible; unique reference match; UC3 slot, no visual sign of Hyperspace/Prestige upgrade (standard framed border); number strip not legible"
4,16,31,Hera Syndulla,Renegade General,Rare,Unit,Vigilance/Aggression/Heroism,Normal,31,0,0,reviewed,"Title and subtitle fully legible 'Hera Syndulla' / 'Renegade General', matches reference exactly; ground unit art (Twi'lek figure), 'New Republic - Twi'lek - Spectre' type line visible; number strip not legible"
5,1,8,Moff Gideon,Indomitable Warlord,Common,Leader,Command/Villainy,Normal,8,0,0,reviewed,"Leader card rotated sideways; title ""MOFF GIDEON"" and Epic Action text clearly legible; frame is standard (not alternate art); collector number not legible so Normal assumed and matched via reference (Leader, Common, Command/Villainy)."
5,2,21,Emperor's Throne Room,,Common,Base,Command,Normal,21,0,0,reviewed,"Base card rotated sideways; title ""EMPEROR'S THRONE ROOM"" clearly legible, HP pip 30 visible, Death Star art; collector number not legible so Normal assumed via reference match."
5,3,87,Cybernetic Enhancements,,Common,Upgrade,Vigilance,Normal,87,0,0,high,"Collector number clearly read as ""87/264"" after zoom crop; title and ""When Played: Draw a card"" text also legible."
5,4,164,Alamite Hunter,,Common,Unit,Aggression,Normal,164,0,0,high,"Collector number clearly read as ""164/264""; title, Overwhelm text, and 1/4 stats legible."
5,5,80,Covert Believers,,Common,Unit,Vigilance,Normal,80,0,0,high,"Collector number clearly read as ""80/264"" after targeted zoom crop confirming the digits and Common circle pip."
5,6,244,Remnant Trooper Corps,,Common,Unit,Villainy,Normal,244,0,0,reviewed,"Title ""REMNANT TROOPER CORPS"" and Hidden ability text clearly legible; collector number partially legible (""2_4/264"") due to blur, matched to reference Common/Villainy/Normal=244."
5,7,400,Display of Strength,,Common,Event,Command,Hyperspace,136,0,1,reviewed,"Title ""DISPLAY OF STRENGTH"" and artist ""Aitor Prieto"" legible; frame appears standard (not borderless); collector number itself blurred/illegible, matched via reference to Common/Event/Command/Normal=136."
5,8,213,Womp Rat,,Common,Unit,Cunning,Normal,213,0,0,high,"Collector number clearly read as ""213/264""; title, Hidden text, and 2/1 stats legible."
5,9,262,Faith in the Empire,,Common,Upgrade,,Normal,262,0,0,high,"Collector number clearly read as ""262/264""; title and ""costs 1 less on an Imperial unit"" text legible."
5,10,126,Survivors' Langskib,,Common,Unit,Command,Normal,126,0,0,high,"Collector number clearly read as ""126/264""; title, Sentinel ability text, and 4/4 stats legible."
5,11,207,Heroic Purrgil,,Common,Unit,Cunning/Heroism,Normal,207,0,0,high,"Collector number clearly read as ""207/264""; title, Ambush ability text, and 3/6 stats legible."
5,12,569,Get Lost,,Uncommon,Event,Vigilance/Heroism,Hyperspace Foil,67,1,1,reviewed,"Title ""GET LOST"" and speeder-bike art clearly legible; card shows foil sheen. Bare collector number (no ""/264"") was mostly illegible under blur/glare; assigned Hyperspace Foil per pack structure (pos12 always HSF) and reference lookup (Get Lost HSF=569, Normal=67)."
5,13,160,Kachirho Militia,,Uncommon,Unit,Aggression/Heroism,Normal,160,0,0,high,"Collector number clearly read as ""160/264""; title, Hidden/ready ability text, and 4/6 stats legible."
5,14,72,Doctor Pershing,Dedicated to Research,Uncommon,Unit,Vigilance,Normal,72,0,0,high,"Collector number clearly read as ""72/264""; title, Support/On Attack ability text, and 0/4 stats legible."
5,15,302,Purrgil Ultra,,Uncommon,Unit,Command/Cunning,Hyperspace,38,0,1,reviewed,"Title ""PURRGIL ULTRA"" clearly legible; bare collector number (no ""/264"") read as ""302"" in an early full-resolution view, confirming Hyperspace variant per reference (Normal=38, Hyperspace=302); card art appears dark/starfield consistent with borderless look."
5,16,101,The Great Mothers,With Strange Magicks,Rare,Unit,Command/Villainy,Normal,101,0,0,high,"Collector number clearly read as ""101/264"" after zoom crop; title, Support ability text, rare-star pip, and 6/7 stats legible."
6,1,16,Shin Hati,Eager Adversary,Common,Leader,Cunning/Villainy,Normal,16,0,0,reviewed,Title read as Shin Hati despite blur; only Common Leader Cunning/Villainy entry in reference for that name so match unambiguous. Collector number strip not legible.
6,2,26,Freetown,,Common,Base,Cunning,Normal,26,0,0,reviewed,"Title Freetown, HP 30, and planet Tatooine all clearly legible; unique match to Common Base Cunning. Collector number strip not legible."
6,3,145,Praetorian Elite,,Common,Unit,Aggression/Villainy,Normal,145,0,0,reviewed,"Title Praetorian Elite clearly read, cost 5 power 4, Imperial trait, Grit text visible, standard ornate frame (not borderless). Collector number not legible."
6,4,48,Imperial Armored Commando,,Common,Unit,Vigilance/Villainy,Normal,48,0,0,reviewed,"Title Imperial Armored Commando clearly read, cost 4 power 3, Sentinel/Shielded text visible, standard frame. Collector number not legible."
6,5,167,Flarestar Attack Shuttle,,Common,Unit,Aggression,Normal,167,0,0,reviewed,"Title Flarestar Attack Shuttle clearly read, cost 2 power 1, Underworld-Vehicle-Fighter type line, standard frame. Collector number not legible."
6,6,246,Exploit Advantage,,Common,Event,Villainy,Normal,246,0,0,reviewed,"Title Exploit Advantage clearly read, Tactic cost 2, partial ability text about drawing cards, standard frame. Collector number not legible."
6,7,471,Heroic Purrgil,,Common,Unit,Cunning/Heroism,Hyperspace,207,0,1,reviewed,"Title Heroic Purrgil clearly read, cost 3 power 6, Ambush text; art bleeds fully to card edge with no colored aspect border, confirming this is the pack's Hyperspace-look common. Exact HS number inferred as normal(207)+264=471; collector number not directly legible."
6,8,355,Buy Time,,Common,Event,Vigilance,Hyperspace,91,0,1,reviewed,"Title Buy Time clearly read, Tactic cost 3, Create a Mandalorian token and give it Sentinel text legible, standard frame. Collector number not legible."
6,9,140,Stronger Together,,Common,Event,Command,Normal,140,0,0,reviewed,"Title Stronger Together clearly read, Learned cost 4, Create 2 Mandalorian tokens text legible, standard frame. Collector number not legible."
6,10,225,Tatooine Sand Beast,,Common,Unit,Cunning,Normal,225,0,0,reviewed,"Title Tatooine Sand Beast clearly read, cost 6 power 8, Hidden ability text visible, Creature type, standard frame. Collector number not legible."
6,11,251,Zealous Soldier,,Common,Unit,Heroism,Normal,251,0,0,reviewed,"Title Zealous Soldier clearly read, cost 2 power 3, Rebel-Trooper, When Played advantage token text legible, white heroism pip, standard frame. Collector number not legible."
6,12,626,Protectorate Fighter,,Common,Unit,Command,Hyperspace Foil,124,1,1,reviewed,"Card very dark and reflective consistent with foil slot. Title Protectorate Fighter faintly legible, cost 3, green Command pip. Collector number not legible; variant assumed Hyperspace Foil based on pos12 pack-structure rule."
6,13,113,Mandalorian Flagship,Captured from the Empire,Uncommon,Unit,Command/Heroism,Normal,113,0,0,reviewed,"Title Mandalorian Flagship clearly read, cost 7 power 4, Mandalorian-Vehicle-Capital Ship type line, diamond uncommon pip visible, standard frame. Collector number not legible."
6,14,147,The Cyborg Mech,Mysterious Threat,Uncommon,Unit,Aggression/Villainy,Normal,147,0,0,reviewed,"Title The Cyborg Mech clearly read, cost 6, Fringe type, diamond uncommon pip, red and black aspect pips visible, standard frame. Collector number not legible."
6,15,208,Sabine Wren,I Learned the Hard Way,Uncommon,Unit,Cunning/Heroism,Normal,208,0,0,reviewed,"Title Sabine Wren clearly read, cost 5 power 4 HP 5, Jedi-Mandalorian-Spectre, Shielded text, yellow and cream aspect pips, standard frame (no upgrade). Collector number not legible."
6,16,245,Eye of Sion,Delivered from Exile,Legendary,Unit,Villainy,Normal,245,0,0,reviewed,"Title Eye of Sion clearly read, cost 7 power 5 HP 8, Imperial-Vehicle-Transport, Action search-deck text visible, black villainy pip, standard frame. Collector number not legible."
7,1,7,Grand Admiral Sloane,Holding the Empire Together,Rare,Leader,Command/Villainy,Normal,7,0,0,high,ASH-EN 7/264 read after rotating crop of card bottom edge
7,2,20,"Nevarro City, Restored",,Common,Base,Vigilance,Normal,20,0,0,high,ASH-EN 20/264 read clearly after rotating crop
7,3,89,Perseverance,,Common,Event,Vigilance,Normal,89,0,0,high,89/264 read clearly
7,4,152,Inspired Recruit,,Common,Unit,Aggression/Heroism,Normal,152,0,0,high,152/264 read clearly
7,5,58,Duchess's Protector,,Common,Unit,Vigilance/Heroism,Normal,58,0,0,high,58/264 read clearly
7,6,143,Tempest Lieutenant,,Common,Unit,Aggression/Villainy,Normal,143,0,0,high,143/264 confirmed via zoom crop
7,7,439,Wookiee Chieftain,,Common,Unit,Aggression,Hyperspace,175,0,1,reviewed,"bare number heavily shadowed at card corner, read as approx 439 (no /264 suffix visible); only common of 9 lacking /264, consistent with mandatory 1 HS common per pack"
7,8,129,Defenders of the Forest,,Common,Unit,Command,Normal,129,0,0,high,129/264 read clearly
7,9,205,Inspiring Veteran,,Common,Unit,Cunning/Heroism,Normal,205,0,0,high,"205/264 read, trailing digits partly cropped but unambiguous"
7,10,107,Clan Wren Loyalist,,Common,Unit,Command/Heroism,Normal,107,0,0,high,107/264 read clearly
7,11,256,Rebel Infiltrators,,Common,Unit,Heroism,Normal,256,0,0,high,256/264 read clearly
7,12,588,Durasteel Plating,,Common,Upgrade,Vigilance,Hyperspace Foil,86,1,1,reviewed,number unreadable due to heavy shadow at card corner; inferred from mandatory pos12 foil slot plus name/subtitle match to Durasteel Plating
7,13,68,Domesticated Loth-Cat,,Uncommon,Unit,Vigilance,Normal,68,0,0,high,68/264 read clearly
7,14,108,Crix Madine,Strike Team Strategist,Uncommon,Unit,Command/Heroism,Normal,108,0,0,high,108/264 read clearly
7,15,187,Reckoning,,Uncommon,Event,Aggression,Normal,187,0,0,high,187/264 read clearly
7,16,182,Unfettered Ambition,,Rare,Upgrade,Aggression,Normal,182,0,0,high,182/264 read clearly
8,1,274,Bo-Katan Kryze,Reclaiming Mandalore,Rare,Leader,Command/Heroism,Hyperspace,10,0,1,reviewed,"number obscured by a physical object in the photo (utility knife) plus heavy blur; identified by name/subtitle/trait match, only one Bo-Katan Kryze leader printing exists"
8,2,286,Kryze Castle,,Common,Base,Command,Hyperspace,22,0,1,reviewed,"number very short/blurry blob after ASH-EN mark, could not resolve exact digits; frame style matches normal cards elsewhere in pack"
8,3,260,Mos Espa Watermonger,,Common,Unit,,Normal,260,0,0,high,260/264 read clearly
8,4,69,Noti Nomad,,Common,Unit,Vigilance,Normal,69,0,0,high,69/264 read clearly
8,5,188,Galvanized Leap,,Common,Event,Aggression,Normal,188,0,0,high,188/264 confirmed via zoom crop
8,6,45,Reanimated Night Trooper,,Common,Unit,Vigilance/Villainy,Normal,45,0,0,high,45/264 confirmed via zoom crop
8,7,510,Exploit Advantage,,Common,Event,Villainy,Hyperspace,246,0,1,reviewed,"bare short number with no /264 suffix visible (heavily blurred); only common of 9 lacking the /264 pattern, consistent with mandatory 1 HS common per pack"
8,8,193,Emperor's Champion,,Common,Unit,Cunning/Villainy,Normal,193,0,0,high,193/264 confirmed via zoom crop
8,9,124,Protectorate Fighter,,Common,Unit,Command,Normal,124,0,0,high,124/264 read clearly
8,10,189,Emperor's Messenger,,Common,Unit,Cunning/Villainy,Normal,189,0,0,high,189/264 read clearly
8,11,116,Ant Droid,,Common,Unit,Command,Normal,116,0,0,high,116/264 confirmed via zoom crop
8,12,695,Emperor's Champion,,Common,Unit,Cunning/Villainy,Hyperspace Foil,193,1,1,reviewed,"number unreadable due to heavy shadow; card shows a simplified/blank rules-text template distinct from the pos8 copy of the same card, consistent with mandatory pos12 foil slot plus a duplicate common pull"
8,13,74,Mos Eisley Modifier,,Uncommon,Unit,Vigilance,Normal,74,0,0,high,74/264 read in overview crop
8,14,119,Greef Karga,Introductions are in Order,Uncommon,Unit,Command,Normal,119,0,0,high,119/264 read clearly
8,15,204,Blade Three,Bane of the Devastator,Uncommon,Unit,Cunning/Heroism,Normal,204,0,0,high,204/264 read clearly
8,16,211,Fateful Goodbye,,Rare,Event,Cunning/Heroism,Normal,211,0,0,high,211/264 read clearly
9,1,13,Ezra Bridger,It's Now or Never,Common,Leader,Aggression/Heroism,Normal,13,0,0,high,"read a small ""13"" digit in the top-right corner of the rotated card; bottom ASH-EN bar too blurred to confirm digit-by-digit but corner mark + name/subtitle match confirms Normal 13 (only non-HS Leader printing)"
9,2,19,Fortress of the Great Mothers,,Common,Base,Vigilance,Normal,19,0,0,reviewed,"ASH-EN number bar unreadable (blur at card bottom edge); card shows full bordered frame consistent with Normal style; only Common Base printing besides Hyperspace 283, frame supports Normal"
9,3,173,Shydopp Pirate Skiff,,Common,Unit,Aggression,Normal,173,0,0,high,173/264 read clearly in q1 overview
9,4,81,Nebulon-C Frigate,,Common,Unit,Vigilance,Normal,81,0,0,high,81/264 read clearly in q1
9,5,171,Pegasus Tri-Wing,,Common,Unit,Aggression,Normal,171,0,0,high,171/264 read clearly in q2
9,6,261,Noti Mobile Pod,,Common,Unit,,Normal,261,0,0,reviewed,number bar heavily blurred/unresolvable after repeated zoom attempts; card shows normal bordered frame; concluded Normal by frame style plus elimination (pos7 already holds the pack's 1 mandatory Hyperspace common)
9,7,485,Helix Starfighter,,Common,Unit,Cunning,Hyperspace,221,0,1,reviewed,"number obstructed by a light-blue object in the photo across multiple crops; card frame is dark/borderless (no visible white text-box border) unlike neighboring Normal cards, consistent with Hyperspace; matches cross-pack pos7-is-the-HS-common pattern"
9,8,227,Heightened Awareness,,Common,Upgrade,Cunning,Normal,227,0,0,high,227/264 read clearly in q1
9,9,111,Children of the Watch,,Common,Unit,Command/Heroism,Normal,111,0,0,high,111/264 read clearly in q1
9,10,263,The Way of the Mand'alor,,Common,Upgrade,,Normal,263,0,0,high,263/264 read clearly after correcting an initial misread of 283 (283/264 is impossible; max is 264)
9,11,234,Masterstroke,,Common,Event,Cunning,Normal,234,0,0,high,"number bar shows a long string consistent with N/264 pattern; read as 234/264, matches name+type (Event, Cunning) at that reference entry"
9,12,766,A New Order,,Common,Event,,Hyperspace Foil,264,1,1,reviewed,"bare short number (no /264 suffix) at the mandatory pos12 foil slot; number range 529-766 for Hyperspace Foil, and 766 is the exact top-of-range value for A New Order per reference"
9,13,210,DDC Defender,,Uncommon,Upgrade,Cunning/Heroism,Normal,210,0,0,high,210/264 read clearly in q4
9,14,41,Outcast,Mercenary Starship,Uncommon,Unit,Aggression/Cunning,Normal,41,0,0,high,41/264 read clearly in q4
9,15,305,Outcast,Mercenary Starship,Uncommon,Unit,Aggression/Cunning,Hyperspace,41,0,1,reviewed,"second copy of Outcast pulled at UC3 slot; bare short number (no /264) read as approx 305, single-icon aspect rendering distinct from the pos14 Normal copy, matches Hyperspace printing 305"
9,16,118,8D8,Daimyo's Majordomo,Rare,Unit,Command,Normal,118,0,0,reviewed,"ASH-EN number bar unresolvable after repeated zoom attempts (blur); card shows full green bordered frame consistent with Normal style, not borderless; only Rare/Legendary in pos16 slot, matches name+subtitle to Normal 118"
10,1,3,Baylan Skoll,Power Beyond Dream,Common,Leader,Vigilance/Villainy,Normal,3,0,0,reviewed,bordered frame not borderless; printed number illegible at photo resolution; identified via name/subtitle/border
10,2,25,Emperor's Observatory,,Common,Base,Cunning,Normal,25,0,0,reviewed,HP 30 visible; gold bordered frame; printed number illegible at photo resolution
10,3,71,Battered Haulcraft,,Common,Unit,Vigilance,Normal,71,0,0,high,read 71/264 clearly
10,4,165,Clan Vizsla Soldier,,Common,Unit,Aggression,Normal,165,0,0,high,"read 165/264, artist Lucia Massucco-Aguilar"
10,5,92,Foundling Rescue,,Common,Event,Vigilance,Normal,92,0,0,high,"92/264 visible, bordered Normal frame, unique name match"
10,6,240,Mandalorian Super Commandos,,Common,Unit,Villainy,Normal,240,0,0,reviewed,"clear borderless Hyperspace frame (no type-bar, muted grungy badges); exact digits illegible"
10,7,371,Clan Wren Loyalist,,Common,Unit,Command/Heroism,Hyperspace,107,0,1,reviewed,bordered Normal frame; digits illegible; identified via unique name
10,8,95,Remnant Interceptor,,Common,Unit,Command/Villainy,Normal,95,0,0,high,"read 95/264 clearly, artist Ignacio Bazan-Lazcano"
10,9,218,Ferry Droid,,Common,Unit,Cunning,Normal,218,0,0,high,read 218/264 clearly
10,10,120,Warrior of Clan Kryze,,Common,Unit,Command,Normal,120,0,0,high,"read 120/264, artist Eduardo Mello"
10,11,252,N5 Sentry Droid,,Common,Unit,Heroism,Normal,252,0,0,reviewed,bordered Normal frame; digits illegible; identified via unique name
10,12,672,Desert Sharpshooter,,Common,Unit,Aggression,Hyperspace Foil,170,1,1,reviewed,borderless Hyperspace frame (no type-bar) plus foil-slot position confirms HSF; digits illegible
10,13,64,The Armorer,Secrecy is Our Survival,Uncommon,Unit,Vigilance/Heroism,Normal,64,0,0,high,"read 64/264 clearly, artist Johnny Morrow"
10,14,93,Captain Pellaeon,Plotting from the Shadows,Uncommon,Unit,Command/Villainy,Normal,93,0,0,high,"read 93/264 clearly, artist Vincent Dutrait"
10,15,217,Mayor's Majordomo,No Problem Groveling,Uncommon,Unit,Cunning,Normal,217,0,0,high,"read 217/264 clearly, artist Miki Montllo"
10,16,79,Koska Reeves,Warrior of Mandalore,Rare,Unit,Vigilance,Normal,79,0,0,reviewed,"bordered Normal frame; digits illegible; identified via unique name, artist Luke Harrington"
11,1,6,Sabine Wren,Bargaining on Belief,Common,Leader,Vigilance/Heroism,Normal,6,0,0,reviewed,bordered Leader frame with colored LEADER bar; digits illegible at photo resolution after rotation; identified via unique subtitle match
11,2,22,Kryze Castle,,Common,Base,Command,Normal,22,0,0,reviewed,"bordered Base frame (green bar, HP 30, subtitle KALEVALA visible); digits illegible after rotation; identified via border+name match"
11,3,154,Honorable Nite Owl,,Common,Unit,Aggression/Heroism,Normal,154,0,0,high,read 154/264 clearly
11,4,86,Durasteel Plating,,Common,Upgrade,Vigilance,Normal,86,0,0,high,read 86/264 clearly
